,,,Trigger SFT_GunStart Applied Dither
1660396113.976806,13:08:33.976806,6996,0.89900000
1660396125.167812,13:08:45.167812,6994,0.43800000
1660396136.519810,13:08:56.519810,6992,0.22300000
1660396148.590807,13:09:08.590807,6990,0.67500000
1660396160.051811,13:09:20.051811,6988,0.59600000
1660396171.448809,13:09:31.448809,6986,0.50100000
1660396183.077807,13:09:43.077807,6984,0.51600000
1660396194.876811,13:09:54.876811,6982,0.72200000
1660396206.645809,13:10:06.645809,6980,0.93300000
1660396217.959807,13:10:17.959807,6978,0.68800000
1660396229.811811,13:10:29.811811,6976,0.99800000
1660396241.080809,13:10:41.080809,6974,0.88100000
1660396252.441807,13:10:52.441807,6972,0.77400000
1660396263.809807,13:11:03.809807,6970,0.49300000
1660396275.672810,13:11:15.672810,6968,0.76400000
1660396286.766809,13:11:26.766809,6966,0.30300000
1660396298.358807,13:11:38.358807,6964,0.35600000
1660396310.150811,13:11:50.150811,6962,0.59800000
1660396321.888809,13:12:01.888809,6960,0.74000000
1660396333.406807,13:12:13.406807,6958,0.74200000
1660396344.775812,13:12:24.775812,6956,0.38700000
1660396356.067810,13:12:36.067810,6954,0.20400000
1660396367.968806,13:12:47.968806,6952,0.56800000
1660396379.769812,13:12:59.769812,6950,0.87800000
1660396390.956809,13:13:10.956809,6948,0.42300000
1660396402.058809,13:13:22.058809,6946,0.11900000
1660396414.446811,13:13:34.446811,6944,0.83100000
1660396426.079809,13:13:46.079809,6942,0.96100000
1660396437.735807,13:13:57.735807,6940,0.91500000
1660396449.215811,13:14:09.215811,6938,0.84600000
1660396460.482811,13:14:20.482811,6936,0.54700000
1660396472.390807,13:14:32.390807,6934,0.96300000
1660396483.831806,13:14:43.831806,6932,0.76500000
1660396495.556811,13:14:55.556811,6930,0.85700000
1660396507.341808,13:15:07.341808,6928,0.95300000
1660396518.592812,13:15:18.592812,6926,0.74900000
1660396530.529810,13:15:30.529810,6924,0.99200000
1660396542.023807,13:15:42.023807,6922,0.84500000
1660396553.576812,13:15:53.576812,6920,0.63400000
1660396565.311810,13:16:05.311810,6918,0.85400000
1660396576.686808,13:16:16.686808,6916,0.48600000
1660396588.707811,13:16:28.707811,6914,0.84000000
1660396600.428809,13:16:40.428809,6912,0.95700000
1660396611.614807,13:16:51.614807,6910,0.56200000
1660396622.685806,13:17:02.685806,6908,0.14800000
1660396634.436810,13:17:14.436810,6906,0.25700000
1660396645.908809,13:17:25.908809,6904,0.20300000
1660396657.393807,13:17:37.393807,6902,0.11400000
1660396669.298811,13:17:49.298811,6900,0.47900000
1660396680.374810,13:18:00.374810,6898,0.04400000
1660396692.557807,13:18:12.557807,6896,0.46500000
1660396704.573810,13:18:24.573810,6894,0.93800000
1660396716.290807,13:18:36.290807,6892,0.95400000
1660396727.544805,13:18:47.544805,6890,0.71800000
1660396738.956810,13:18:58.956810,6888,0.50700000
1660396750.662809,13:19:10.662809,6886,0.71500000
1660396762.260807,13:19:22.260807,6884,0.90300000
1660396773.739812,13:19:33.739812,6882,0.76200000
1660396785.026809,13:19:45.026809,6880,0.44000000
1660396797.003806,13:19:57.003806,6878,0.89100000
1660396808.373812,13:20:08.373812,6876,0.70800000
1660396819.860810,13:20:19.860810,6874,0.72100000
1660396831.668808,13:20:31.668808,6872,0.67900000
1660396843.156812,13:20:43.156812,6870,0.63600000
1660396855.157808,13:20:55.157808,6868,0.97000000
1660396866.206808,13:21:06.206808,6866,0.53100000
1660396878.276810,13:21:18.276810,6864,0.74800000
1660396889.499808,13:21:29.499808,6862,0.41200000
1660396901.613807,13:21:41.613807,6860,0.88900000
1660396913.376811,13:21:53.376811,6858,0.99100000
1660396924.604810,13:22:04.604810,6856,0.51600000
1660396936.403806,13:22:16.403806,6854,0.82100000
1660396947.960810,13:22:27.960810,6852,0.65800000
1660396959.176810,13:22:39.176810,6850,0.34000000
1660396971.117806,13:22:51.117806,6848,0.67800000
1660396982.661807,13:23:02.661807,6846,0.71200000
1660396993.885811,13:23:13.885811,6844,0.34600000
1660397006.263806,13:23:26.263806,6842,0.95000000
1660397017.437807,13:23:37.437807,6840,0.46500000
1660397029.600808,13:23:49.600808,6838,0.91100000
1660397041.125807,13:24:01.125807,6836,0.90500000
1660397052.608811,13:24:12.608811,6834,0.89000000
1660397063.746811,13:24:23.746811,6832,0.59800000
1660397075.268808,13:24:35.268808,6830,0.78700000
1660397086.927808,13:24:46.927808,6828,0.93500000
1660397098.143812,13:24:58.143812,6826,0.75900000
1660397109.825810,13:25:09.825810,6824,0.83000000
1660397121.117808,13:25:21.117808,6822,0.59400000
1660397132.988806,13:25:32.988806,6820,0.80000000
1660397144.181811,13:25:44.181811,6818,0.35900000
1660397156.249808,13:25:56.249808,6816,0.78600000
1660397167.926807,13:26:07.926807,6814,0.98900000
1660397179.427810,13:26:19.427810,6812,0.85700000
1660397190.810810,13:26:30.810810,6810,0.63300000
1660397202.301808,13:26:42.301808,6808,0.67100000
1660397213.751811,13:26:53.751811,6806,0.53400000
1660397225.679810,13:27:05.679810,6804,0.85700000
1660397237.143808,13:27:17.143808,6802,0.81300000
1660397248.498807,13:27:28.498807,6800,0.61200000
1660397260.230810,13:27:40.230810,6798,0.93000000
1660397271.594809,13:27:51.594809,6796,0.55000000
1660397283.513797,13:28:03.513797,6794,0.97900000
1660397294.633811,13:28:14.633811,6792,0.54400000
1660397305.805811,13:28:25.805811,6790,0.16700000
1660397317.437808,13:28:37.437808,6788,0.14800000
1660397329.313812,13:28:49.313812,6786,0.32700000
1660397341.140809,13:29:01.140809,6784,0.46700000
1660397352.286808,13:29:12.286808,6782,0.00700000
1660397364.444811,13:29:24.444811,6780,0.45100000
1660397376.161808,13:29:36.161808,6778,0.66600000
1660397388.028807,13:29:48.028807,6776,0.89800000
1660397399.831809,13:29:59.831809,6774,0.96900000
1660397411.492809,13:30:11.492809,6772,0.90400000
1660397422.943806,13:30:22.943806,6770,0.72800000
1660397434.220812,13:30:34.220812,6768,0.51200000
1660397445.803810,13:30:45.803810,6766,0.71200000
1660397456.913809,13:30:56.913809,6764,0.38200000
1660397468.394808,13:31:08.394808,6762,0.35600000
1660397480.035798,13:31:20.035798,6760,0.48000000
1660397492.109808,13:31:32.109808,6758,0.89500000
1660397503.235808,13:31:43.235808,6756,0.47600000
1660397514.934806,13:31:54.934806,6754,0.62900000
1660397526.140811,13:32:06.140811,6752,0.43200000
1660397537.942809,13:32:17.942809,6750,0.75400000
1660397549.536807,13:32:29.536807,6748,0.97300000
1660397560.730812,13:32:40.730812,6746,0.60200000
1660397572.626809,13:32:52.626809,6744,0.93200000
1660397583.531809,13:33:03.531809,6742,0.46000000
1660397595.081807,13:33:15.081807,6740,0.49500000
1660397606.417806,13:33:26.417806,6738,0.22400000
1660397618.709808,13:33:38.709808,6736,0.81800000
1660397630.359807,13:33:50.359807,6734,0.85200000
1660397641.624811,13:34:01.624811,6732,0.38000000
1660397653.599809,13:34:13.599809,6730,0.79500000
1660397665.454807,13:34:25.454807,6728,0.78900000
1660397677.013810,13:34:37.013810,6726,0.74700000
1660397688.660808,13:34:48.660808,6724,0.80500000
1660397700.447796,13:35:00.447796,6722,0.95800000
1660397711.627812,13:35:11.627812,6720,0.59100000
1660397722.789810,13:35:22.789810,6718,0.19800000
1660397734.873808,13:35:34.873808,6716,0.59100000
1660397745.970807,13:35:45.970807,6714,0.10800000
1660397757.824810,13:35:57.824810,6712,0.28300000
1660397769.886808,13:36:09.886808,6710,0.80500000
1660397781.428812,13:36:21.428812,6708,0.65300000
1660397792.711810,13:36:32.711810,6706,0.37300000
1660397804.750808,13:36:44.750808,6704,0.78800000
1660397816.328811,13:36:56.328811,6702,0.79100000
1660397828.252809,13:37:08.252809,6700,0.99500000
1660397839.659808,13:37:19.659808,6698,0.88900000
1660397850.961807,13:37:30.961807,6696,0.59600000
1660397862.952809,13:37:42.952809,6694,0.91500000
1660397874.401807,13:37:54.401807,6692,0.87400000
1660397885.803807,13:38:05.803807,6690,0.65900000
1660397897.057812,13:38:17.057812,6688,0.37500000
1660397908.848810,13:38:28.848810,6686,0.67700000
1660397920.596806,13:38:40.596806,6684,0.85900000
1660397932.149811,13:38:52.149811,6682,0.98100000
1660397943.776809,13:39:03.776809,6680,0.99900000
1660397954.866808,13:39:14.866808,6678,0.51800000
1660397966.076807,13:39:26.076807,6676,0.19300000
1660397978.119810,13:39:38.119810,6674,0.64100000
1660397989.926808,13:39:49.926808,6672,0.91700000
1660398001.577811,13:40:01.577811,6670,0.88800000
1660398012.728811,13:40:12.728811,6668,0.47600000
1660398024.391810,13:40:24.391810,6666,0.50200000
1660398035.803807,13:40:35.803807,6664,0.33700000
1660398047.116807,13:40:47.116807,6662,0.15500000
1660398059.505808,13:40:59.505808,6660,0.74100000
1660398070.612807,13:41:10.612807,6658,0.38100000
1660398082.714811,13:41:22.714811,6656,0.77800000
1660398094.599807,13:41:34.599807,6654,0.99600000
1660398105.732807,13:41:45.732807,6652,0.50900000
1660398117.104806,13:41:57.104806,6650,0.32000000
1660398129.238808,13:42:09.238808,6648,0.90300000
1660398140.181808,13:42:20.181808,6646,0.46800000
1660398152.277810,13:42:32.277810,6644,0.87900000
1660398163.456810,13:42:43.456810,6642,0.55800000
1660398174.920809,13:42:54.920809,6640,0.60000000
1660398186.053808,13:43:06.053808,6638,0.36300000
1660398197.857811,13:43:17.857811,6636,0.58600000
1660398209.668809,13:43:29.668809,6634,0.86200000
1660398220.839808,13:43:40.839808,6632,0.50700000
1660398232.437807,13:43:52.437807,6630,0.59600000
1660398244.022810,13:44:04.022810,6628,0.47800000
1660398255.742808,13:44:15.742808,6626,0.78400000
1660398267.164806,13:44:27.164806,6624,0.49000000
1660398278.665811,13:44:38.665811,6622,0.45300000
1660398290.370808,13:44:50.370808,6620,0.57400000
1660398302.343811,13:45:02.343811,6618,0.99000000
1660398313.884810,13:45:13.884810,6616,0.89900000
1660398325.642813,13:45:25.642813,6614,0.99900000
1660398337.037812,13:45:37.037812,6612,0.80900000
1660398348.151812,13:45:48.151812,6610,0.42300000
1660398359.913808,13:45:59.913808,6608,0.59700000
1660398371.181807,13:46:11.181807,6606,0.31400000
1660398382.399806,13:46:22.399806,6604,0.01600000
1660398394.260810,13:46:34.260810,6602,0.42700000
1660398406.184807,13:46:46.184807,6600,0.83700000
1660398417.619807,13:46:57.619807,6598,0.92600000
1660398429.401809,13:47:09.401809,6596,0.90600000
1660398440.920807,13:47:20.920807,6594,0.88800000
1660398452.233807,13:47:32.233807,6592,0.57400000
1660398464.203809,13:47:44.203809,6590,0.84300000
1660398475.559808,13:47:55.559808,6588,0.39600000
1660398487.360812,13:48:07.360812,6586,0.58100000
1660398499.259808,13:48:19.259808,6584,0.97100000
1660398510.383808,13:48:30.383808,6582,0.56600000
1660398522.322811,13:48:42.322811,6580,0.81200000
1660398533.594810,13:48:53.594810,6578,0.64100000
1660398545.181809,13:49:05.181809,6576,0.69000000
1660398557.037812,13:49:17.037812,6574,0.99600000
1660398568.528810,13:49:28.528810,6572,0.91200000
1660398579.917808,13:49:39.917808,6570,0.84900000
1660398591.572807,13:49:51.572807,6568,0.92000000
1660398602.803811,13:50:02.803811,6566,0.57800000
1660398614.740809,13:50:14.740809,6564,0.93900000
1660398625.888809,13:50:25.888809,6562,0.47400000
1660398637.266813,13:50:37.266813,6560,0.20600000
1660398648.932810,13:50:48.932810,6558,0.31500000
1660398661.164812,13:51:01.164812,6556,0.82700000
1660398672.689811,13:51:12.689811,6554,0.83100000
1660398684.321809,13:51:24.321809,6552,0.94200000
1660398695.917807,13:51:35.917807,6550,0.83000000
1660398707.422811,13:51:47.422811,6548,0.71400000
1660398719.296808,13:51:59.296808,6546,0.99500000
1660398730.622807,13:52:10.622807,6544,0.63000000
1660398742.049812,13:52:22.049812,6542,0.40500000
1660398753.865809,13:52:33.865809,6540,0.63800000
1660398765.737813,13:52:45.737813,6538,0.94400000
1660398776.967811,13:52:56.967811,6536,0.50700000
1660398789.023807,13:53:09.023807,6534,0.92900000
1660398800.674812,13:53:20.674812,6532,0.93500000
1660398811.644812,13:53:31.644812,6530,0.46200000
1660398823.165809,13:53:43.165809,6528,0.26700000
1660398834.745807,13:53:54.745807,6526,0.31600000
1660398846.454810,13:54:06.454810,6524,0.42400000
1660398858.095809,13:54:18.095809,6522,0.64200000
1660398870.047812,13:54:30.047812,6520,0.95800000
1660398881.292810,13:54:41.292810,6518,0.73000000
1660398892.317810,13:54:52.317810,6516,0.24500000
1660398904.325807,13:55:04.325807,6514,0.57000000
1660398916.086811,13:55:16.086811,6512,0.80900000
1660398927.582809,13:55:27.582809,6510,0.69800000
1660398938.718807,13:55:38.718807,6508,0.30400000
1660398950.672812,13:55:50.672812,6506,0.83400000
1660398962.029809,13:56:02.029809,6504,0.58000000
1660398973.421808,13:56:13.421808,6502,0.27200000
1660398985.632811,13:56:25.632811,6500,0.89400000
1660398997.335809,13:56:37.335809,6498,0.99800000
1660399008.972813,13:56:48.972813,6496,0.90500000
1660399020.498811,13:57:00.498811,6494,0.89800000
1660399032.252808,13:57:12.252808,6492,0.97800000
1660399043.525807,13:57:23.525807,6490,0.56700000
1660399055.379810,13:57:35.379810,6488,0.85700000
1660399066.802810,13:57:46.802810,6486,0.71600000
1660399078.343807,13:57:58.343807,6484,0.83900000
1660399089.931811,13:58:09.931811,6482,0.98000000
1660399101.240810,13:58:21.240810,6480,0.68900000
1660399112.804808,13:58:32.804808,6478,0.76500000
1660399124.329813,13:58:44.329813,6476,0.67200000
1660399135.471811,13:58:55.471811,6474,0.31500000
1660399147.603808,13:59:07.603808,6472,0.72900000
1660399159.148807,13:59:19.148807,6470,0.65500000
1660399171.138809,13:59:31.138809,6468,0.97000000
1660399182.645807,13:59:42.645807,6466,0.75100000
1660399194.058806,13:59:54.058806,6464,0.61900000
1660399205.803810,14:00:05.803810,6462,0.90600000
1660399216.894809,14:00:16.894809,6460,0.53300000
1660399228.801807,14:00:28.801807,6458,0.91900000
1660399239.918806,14:00:39.918806,6456,0.43700000
1660399251.928808,14:00:51.928808,6454,0.94300000
1660399263.467807,14:01:03.467807,6452,0.76800000
1660399274.919811,14:01:14.919811,6450,0.69200000
1660399286.175809,14:01:26.175809,6448,0.44000000
1660399297.930808,14:01:37.930808,6446,0.82700000
1660399309.730812,14:01:49.730812,6444,0.98400000
1660399320.981811,14:02:00.981811,6442,0.71000000
1660399332.099809,14:02:12.099809,6440,0.34800000
1660399344.323812,14:02:24.323812,6438,0.81300000
1660399356.051809,14:02:36.051809,6436,0.90200000
1660399367.713807,14:02:47.713807,6434,0.97000000
1660399379.240811,14:02:59.240811,6432,0.88200000
1660399390.300810,14:03:10.300810,6430,0.49500000
1660399402.373808,14:03:22.373808,6428,0.93300000
1660399413.829812,14:03:33.829812,6426,0.80500000
1660399424.879812,14:03:44.879812,6424,0.39900000
1660399436.578809,14:03:56.578809,6422,0.67800000
1660399448.662811,14:04:08.662811,6420,0.99000000
1660399459.798811,14:04:19.798811,6418,0.58600000
1660399471.725808,14:04:31.725808,6416,0.78600000
1660399483.468811,14:04:43.468811,6414,0.97300000
1660399494.897810,14:04:54.897810,6412,0.80800000
1660399506.141809,14:05:06.141809,6410,0.43700000
1660399517.646807,14:05:17.646807,6408,0.45000000
1660399528.738806,14:05:28.738806,6406,0.01500000
1660399541.030809,14:05:41.030809,6404,0.65000000
1660399552.404807,14:05:52.404807,6402,0.48000000
1660399563.448807,14:06:03.448807,6400,0.03800000
1660399575.772809,14:06:15.772809,6398,0.58600000
1660399587.728811,14:06:27.728811,6396,0.96500000
1660399599.032811,14:06:39.032811,6394,0.67600000
1660399610.650808,14:06:50.650808,6392,0.63900000
1660399622.436812,14:07:02.436812,6390,0.84100000
1660399633.777809,14:07:13.777809,6388,0.60300000
1660399645.706808,14:07:25.706808,6386,0.99100000
1660399656.956815,14:07:36.956815,6384,0.63700000
1660399668.561810,14:07:48.561810,6382,0.74400000
1660399680.342808,14:08:00.342808,6380,0.86300000
1660399691.758807,14:08:11.758807,6378,0.78400000
1660399703.640810,14:08:23.640810,6376,0.98800000
1660399715.240807,14:08:35.240807,6374,0.99700000
1660399726.712812,14:08:46.712812,6372,0.87100000
1660399738.183811,14:08:58.183811,6370,0.75400000
1660399749.503810,14:09:09.503810,6368,0.48000000
1660399760.708808,14:09:20.708808,6366,0.22100000
1660399772.431795,14:09:32.431795,6364,0.43300000
1660399784.451808,14:09:44.451808,6362,0.88100000
1660399795.876807,14:09:55.876807,6360,0.54100000
1660399807.559811,14:10:07.559811,6358,0.75500000
1660399819.422808,14:10:19.422808,6356,0.89500000
1660399831.026807,14:10:31.026807,6354,0.90100000
1660399842.838810,14:10:42.838810,6352,0.96100000
1660399853.838809,14:10:53.838809,6350,0.48800000
1660399865.973812,14:11:05.973812,6348,0.97700000
1660399877.454805,14:11:17.454805,6346,0.94200000
1660399888.983807,14:11:28.983807,6344,0.90200000
1660399900.103807,14:11:40.103807,6342,0.56500000
1660399911.034807,14:11:51.034807,6340,0.11000000
1660399922.882811,14:12:02.882811,6338,0.29900000
1660399934.837808,14:12:14.837808,6336,0.67600000
1660399946.766811,14:12:26.766811,6334,0.98900000
1660399958.128810,14:12:38.128810,6332,0.71100000
1660399969.712808,14:12:49.712808,6330,0.78100000
1660399980.995807,14:13:00.995807,6328,0.35900000
1660399992.975809,14:13:12.975809,6326,0.64700000
1660400004.773808,14:13:24.773808,6324,0.87000000
1660400016.262811,14:13:36.262811,6322,0.67700000
1660400028.031809,14:13:48.031809,6320,0.76600000
1660400039.793808,14:13:59.793808,6318,0.95500000
1660400051.348810,14:14:11.348810,6316,0.90400000
1660400062.669809,14:14:22.669809,6314,0.64500000
1660400074.091808,14:14:34.091808,6312,0.48200000
1660400086.177810,14:14:46.177810,6310,0.95700000
1660400097.529810,14:14:57.529810,6308,0.57400000
1660400108.897808,14:15:08.897808,6306,0.55200000
1660400120.770810,14:15:20.770810,6304,0.96400000
1660400131.867810,14:15:31.867810,6302,0.56900000
1660400143.788807,14:15:43.788807,6300,0.90400000
1660400154.880808,14:15:54.880808,6298,0.44700000
1660400166.689810,14:16:06.689810,6296,0.64200000
1660400178.705807,14:16:18.705807,6294,0.96700000
1660400189.937811,14:16:29.937811,6292,0.61500000
1660400201.326811,14:16:41.326811,6290,0.54300000
1660400213.482807,14:16:53.482807,6288,0.94200000
1660400224.717813,14:17:04.717813,6286,0.61000000
1660400236.023810,14:17:16.023810,6284,0.34500000
1660400247.582808,14:17:27.582808,6282,0.36800000
1660400259.586810,14:17:39.586810,6280,0.85000000
1660400270.760811,14:17:50.760811,6278,0.44700000
1660400282.261809,14:18:02.261809,6276,0.49000000
1660400293.783807,14:18:13.783807,6274,0.60500000
1660400305.339811,14:18:25.339811,6272,0.44000000
1660400317.133808,14:18:37.133808,6270,0.69900000
1660400329.004812,14:18:49.004812,6268,0.87100000
1660400340.415809,14:19:00.415809,6266,0.66000000
1660400351.886809,14:19:11.886809,6264,0.58400000
1660400363.376807,14:19:23.376807,6262,0.43400000
1660400375.196810,14:19:35.196810,6260,0.69700000
1660400386.963807,14:19:46.963807,6258,1.00000000
1660400398.238807,14:19:58.238807,6256,0.52900000
1660400410.347809,14:20:10.347809,6254,0.97900000
1660400421.884807,14:20:21.884807,6252,0.84700000
1660400433.330812,14:20:33.330812,6250,0.63200000
1660400444.586811,14:20:44.586811,6248,0.33700000
1660400456.546808,14:20:56.546808,6246,0.56600000
1660400467.851812,14:21:07.851812,6244,0.09800000
1660400479.977809,14:21:19.977809,6242,0.51500000
1660400491.019808,14:21:31.019808,6240,0.13000000
1660400503.119811,14:21:43.119811,6238,0.68400000
1660400514.968807,14:21:54.968807,6236,0.91600000
1660400526.418807,14:22:06.418807,6234,0.90300000
1660400538.017810,14:22:18.017810,6232,0.92300000
1660400549.399809,14:22:29.399809,6230,0.97900000
1660400561.030807,14:22:41.030807,6228,0.94200000
1660400572.162811,14:22:52.162811,6226,0.83300000
1660400584.167808,14:23:04.167808,6224,0.96600000
1660400595.237808,14:23:15.237808,6222,0.57600000
1660400607.235810,14:23:27.235810,6220,0.92300000
1660400618.195810,14:23:38.195810,6218,0.43800000
1660400630.230807,14:23:50.230807,6216,0.87700000
1660400641.667812,14:24:01.667812,6214,0.97700000
1660400652.943810,14:24:12.943810,6212,0.57000000
1660400665.043806,14:24:25.043806,6210,0.98600000
1660400676.380811,14:24:36.380811,6208,0.84800000
1660400687.982810,14:24:47.982810,6206,0.85400000
1660400699.227808,14:24:59.227808,6204,0.49100000
1660400710.743807,14:25:10.743807,6202,0.43200000
1660400722.449810,14:25:22.449810,6200,0.43000000
1660400734.147808,14:25:34.147808,6198,0.65100000
1660400746.082811,14:25:46.082811,6196,0.99400000
1660400757.402809,14:25:57.402809,6194,0.80200000
1660400769.255807,14:26:09.255807,6192,0.97300000
1660400780.565810,14:26:20.565810,6190,0.68200000
1660400791.937809,14:26:31.937809,6188,0.47800000
1660400803.180809,14:26:43.180809,6186,0.12600000
1660400815.272811,14:26:55.272811,6184,0.66800000
1660400827.118808,14:27:07.118808,6182,0.97300000
1660400838.648807,14:27:18.648807,6180,0.97700000
1660400849.691806,14:27:29.691806,6178,0.53100000
1660400861.441809,14:27:41.441809,6176,0.76600000
1660400873.166807,14:27:53.166807,6174,0.89500000
1660400884.616812,14:28:04.616812,6172,0.65100000
1660400896.627808,14:28:16.627808,6170,0.88900000
1660400908.076808,14:28:28.076808,6168,0.58700000
1660400919.182812,14:28:39.182812,6166,0.15700000
1660400931.207809,14:28:51.207809,6164,0.59800000
1660400942.718807,14:29:02.718807,6162,0.62800000
1660400965.799810,14:29:25.799810,6158,0.66200000
1660400977.203808,14:29:37.203808,6156,0.47100000
1660400989.034811,14:29:49.034811,6154,0.82200000
1660401000.245810,14:30:00.245810,6152,0.44000000
1660401012.035807,14:30:12.035807,6150,0.73500000
1660401023.238807,14:30:23.238807,6148,0.44500000
1660401034.949810,14:30:34.949810,6146,0.59200000
1660401046.323808,14:30:46.323808,6144,0.51800000
1660401057.858807,14:30:57.858807,6142,0.38600000
1660401069.964809,14:31:09.964809,6140,0.86200000
1660401081.089809,14:31:21.089809,6138,0.44600000
1660401093.049811,14:31:33.049811,6136,0.84400000
1660401104.553809,14:31:44.553809,6134,0.82700000
1660401116.279807,14:31:56.279807,6132,0.95200000
1660401127.639811,14:32:07.639811,6130,0.84600000
1660401139.335809,14:32:19.335809,6128,0.85600000
1660401150.512809,14:32:30.512809,6126,0.51800000
1660401161.953807,14:32:41.953807,6124,0.39100000
1660401173.964808,14:32:53.964808,6122,0.74200000
1660401185.687808,14:33:05.687808,6120,0.91900000
1660401196.891806,14:33:16.891806,6118,0.64200000
1660401208.093811,14:33:28.093811,6116,0.35000000
1660401219.797808,14:33:39.797808,6114,0.53200000
1660401231.778812,14:33:51.778812,6112,0.94200000
1660401243.267810,14:34:03.267810,6110,0.92800000
1660401254.616808,14:34:14.616808,6108,0.54000000
1660401266.555812,14:34:26.555812,6106,0.94100000
1660401277.550811,14:34:37.550811,6104,0.45800000
1660401289.222809,14:34:49.222809,6102,0.55300000
1660401300.966807,14:35:00.966807,6100,0.75400000
1660401312.626810,14:35:12.626810,6098,0.95800000
1660401324.243808,14:35:24.243808,6096,0.91000000
1660401335.337809,14:35:35.337809,6094,0.46900000
1660401347.484809,14:35:47.484809,6092,0.98000000
1660401358.700808,14:35:58.700808,6090,0.66700000
1660401370.267808,14:36:10.267808,6088,0.61500000
1660401381.868811,14:36:21.868811,6086,0.73200000
1660401393.547807,14:36:33.547807,6084,0.87100000
1660401405.087807,14:36:45.087807,6082,0.82900000
1660401416.707810,14:36:56.707810,6080,0.90300000
1660401428.054809,14:37:08.054809,6078,0.62500000
1660401439.906812,14:37:19.906812,6076,0.84300000
1660401451.263811,14:37:31.263811,6074,0.69500000
1660401462.383810,14:37:42.383810,6072,0.22100000
1660401474.186806,14:37:54.186806,6070,0.45600000
1660401485.549812,14:38:05.549812,6068,0.19600000
1660401497.547809,14:38:17.547809,6066,0.69500000
1660401508.808807,14:38:28.808807,6064,0.33900000
1660401520.526812,14:38:40.526812,6062,0.65200000
1660401532.086810,14:38:52.086810,6060,0.52600000
1660401543.705808,14:39:03.705808,6058,0.62100000
1660401555.731811,14:39:15.731811,6056,0.96300000
1660401566.853808,14:39:26.853808,6054,0.52100000
1660401578.925812,14:39:38.925812,6052,0.95000000
1660401590.161810,14:39:50.161810,6050,0.66900000
1660401601.794807,14:40:01.794807,6048,0.57100000
1660401613.469813,14:40:13.469813,6046,0.62200000
1660401624.735811,14:40:24.735811,6044,0.33900000
1660401636.649807,14:40:36.649807,6042,0.76800000
1660401648.366810,14:40:48.366810,6040,0.92400000
1660401659.644811,14:40:59.644811,6038,0.77900000
1660401670.877809,14:41:10.877809,6036,0.45300000
1660401682.030808,14:41:22.030808,6034,0.06700000
1660401694.171811,14:41:34.171811,6032,0.61300000
1660401705.927808,14:41:45.927808,6030,0.81300000
1660401717.324807,14:41:57.324807,6028,0.66400000
1660401729.194810,14:42:09.194810,6026,0.99100000
1660401740.292809,14:42:20.292809,6024,0.50700000
1660401751.758806,14:42:31.758806,6022,0.49900000
1660401763.279811,14:42:43.279811,6020,0.53400000
1660401774.402810,14:42:54.402810,6018,0.11400000
1660401786.492807,14:43:06.492807,6016,0.36700000
1660401798.047811,14:43:18.047811,6014,0.50000000
1660401810.044807,14:43:30.044807,6012,0.82400000
1660401821.205808,14:43:41.205808,6010,0.44600000
1660401833.210810,14:43:53.210810,6008,0.86100000
1660401844.697808,14:44:04.697808,6006,0.73400000
1660401855.991807,14:44:15.991807,6004,0.41400000
1660401867.635810,14:44:27.635810,6002,0.42800000
1660401879.682814,14:44:39.682814,6000,0.76600000
1660401891.414810,14:44:51.414810,5998,0.94000000
1660401902.967809,14:45:02.967809,5996,0.83500000
1660401914.403807,14:45:14.403807,5994,0.60900000
1660401925.621807,14:45:25.621807,5992,0.34900000
1660401937.531809,14:45:37.531809,5990,0.71700000
1660401949.442812,14:45:49.442812,5988,0.89700000
1660401960.536812,14:46:00.536812,5986,0.45600000
1660401972.289809,14:46:12.289809,5984,0.49300000
1660401983.851806,14:46:23.851806,5982,0.45400000
1660401995.294811,14:46:35.294811,5980,0.35700000
1660402007.335807,14:46:47.335807,5978,0.90800000
1660402018.582807,14:46:58.582807,5976,0.43900000
1660402030.296810,14:47:10.296810,5974,0.65100000
1660402042.315808,14:47:22.315808,5972,0.90100000
1660402053.890812,14:47:33.890812,5970,0.94300000
1660402064.972809,14:47:44.972809,5968,0.45800000
1660402076.287808,14:47:56.287808,5966,0.32400000
1660402088.471812,14:48:08.471812,5964,0.75300000
1660402099.922809,14:48:19.922809,5962,0.74100000
1660402111.536807,14:48:31.536807,5960,0.67400000
1660402123.366811,14:48:43.366811,5958,0.90000000
1660402134.897809,14:48:54.897809,5956,0.59800000
1660402146.565807,14:49:06.565807,5954,0.72300000
1660402158.268810,14:49:18.268810,5952,0.74900000
1660402169.293809,14:49:29.293809,5950,0.37400000
1660402181.240807,14:49:41.240807,5948,0.59700000
1660402193.186809,14:49:53.186809,5946,0.99600000
1660402204.455808,14:50:04.455808,5944,0.70500000
1660402215.232808,14:50:15.232808,5942,0.27000000
1660402226.995812,14:50:26.995812,5940,0.44400000
1660402239.063808,14:50:39.063808,5938,0.95300000
1660402250.472806,14:50:50.472806,5936,0.81400000
1660402261.662812,14:51:01.662812,5934,0.51500000
1660402273.432809,14:51:13.432809,5932,0.84400000
1660402285.083807,14:51:25.083807,5930,0.85400000
1660402296.474811,14:51:36.474811,5928,0.76200000
1660402308.111810,14:51:48.111810,5926,0.90600000
1660402319.360808,14:51:59.360808,5924,0.63600000
1660402330.656808,14:52:10.656808,5922,0.23400000
