,,,Trigger SOV_GunStart Applied Dither
1660396107.901801,13:08:27.901801,6997,0.49900000
1660396119.318801,13:08:39.318801,6995,0.50500000
1660396131.418801,13:08:51.418801,6993,0.84400000
1660396142.551801,13:09:02.551801,6991,0.41300000
1660396154.310801,13:09:14.310801,6989,0.62900000
1660396166.019801,13:09:26.019801,6987,0.94300000
1660396177.330801,13:09:37.330801,6985,0.55200000
1660396188.546801,13:09:48.546801,6983,0.19000000
1660396200.572801,13:10:00.572801,6981,0.63200000
1660396212.263801,13:10:12.263801,6979,0.89400000
1660396223.796801,13:10:23.796801,6977,0.66300000
1660396235.302801,13:10:35.302801,6975,0.85600000
1660396246.841801,13:10:46.841801,6973,0.96000000
1660396258.192801,13:10:58.192801,6971,0.72700000
1660396270.007801,13:11:10.007801,6969,0.77300000
1660396281.542801,13:11:21.542801,6967,0.82700000
1660396293.172801,13:11:33.172801,6965,0.93300000
1660396304.638801,13:11:44.638801,6963,0.87500000
1660396316.214801,13:11:56.214801,6961,0.79000000
1660396327.362801,13:12:07.362801,6959,0.48400000
1660396338.519801,13:12:18.519801,6957,0.00000000
1660396350.326801,13:12:30.326801,6955,0.22900000
1660396362.364801,13:12:42.364801,6953,0.73400000
1660396373.368802,13:12:53.368802,6951,0.24900000
1660396385.308801,13:13:05.308801,6949,0.62200000
1660396396.960801,13:13:16.960801,6947,0.74300000
1660396408.216801,13:13:28.216801,6945,0.46200000
1660396420.063801,13:13:40.063801,6943,0.79900000
1660396431.397801,13:13:51.397801,6941,0.44200000
1660396443.503801,13:14:03.503801,6939,0.94300000
1660396454.950801,13:14:14.950801,6937,0.83800000
1660396466.354801,13:14:26.354801,6935,0.70800000
1660396478.193801,13:14:38.193801,6933,0.92800000
1660396489.587801,13:14:49.587801,6931,0.56400000
1660396500.846801,13:15:00.846801,6929,0.29100000
1660396512.644801,13:15:12.644801,6927,0.59700000
1660396523.939801,13:15:23.939801,6925,0.18500000
1660396535.399801,13:15:35.399801,6923,0.07100000
1660396547.129801,13:15:47.129801,6921,0.07300000
1660396559.479801,13:15:59.479801,6919,0.49400000
1660396571.385801,13:16:11.385801,6917,0.96300000
1660396582.702801,13:16:22.702801,6915,0.51400000
1660396594.455801,13:16:34.455801,6913,0.79600000
1660396606.117801,13:16:46.117801,6911,0.83700000
1660396617.448801,13:16:57.448801,6909,0.67400000
1660396629.159801,13:17:09.159801,6907,0.89700000
1660396640.524801,13:17:20.524801,6905,0.54300000
1660396651.729801,13:17:31.729801,6903,0.24500000
1660396663.694801,13:17:43.694801,6901,0.61900000
1660396675.160801,13:17:55.160801,6899,0.56900000
1660396686.861801,13:18:06.861801,6897,0.75100000
1660396698.741801,13:18:18.741801,6895,0.93000000
1660396710.352801,13:18:30.352801,6893,0.89500000
1660396721.495801,13:18:41.495801,6891,0.60000000
1660396733.258801,13:18:53.258801,6889,0.62400000
1660396745.096801,13:19:05.096801,6887,0.91500000
1660396756.262801,13:19:16.262801,6885,0.59100000
1660396767.708801,13:19:27.708801,6883,0.56800000
1660396779.213801,13:19:39.213801,6881,0.40800000
1660396790.339801,13:19:50.339801,6879,0.02400000
1660396801.983801,13:20:01.983801,6877,0.25600000
1660396813.626801,13:20:13.626801,6875,0.31000000
1660396825.963801,13:20:25.963801,6873,0.81100000
1660396837.381801,13:20:37.381801,6871,0.66800000
1660396848.888801,13:20:48.888801,6869,0.46600000
1660396860.615801,13:21:00.615801,6867,0.77500000
1660396872.295801,13:21:12.295801,6865,0.70500000
1660396884.040801,13:21:24.040801,6863,0.86900000
1660396895.378801,13:21:35.378801,6861,0.42900000
1660396907.358801,13:21:47.358801,6859,0.84300000
1660396919.223801,13:21:59.223801,6857,0.95200000
1660396930.241801,13:22:10.241801,6855,0.54700000
1660396942.280801,13:22:22.280801,6853,0.89200000
1660396953.855801,13:22:33.855801,6851,0.82400000
1660396965.396801,13:22:45.396801,6849,0.85100000
1660396976.874801,13:22:56.874801,6847,0.66400000
1660396988.706801,13:23:08.706801,6845,0.94000000
1660397000.368801,13:23:20.368801,6843,0.98800000
1660397011.814801,13:23:31.814801,6841,0.76800000
1660397023.048801,13:23:43.048801,6839,0.29500000
1660397034.986801,13:23:54.986801,6837,0.45100000
1660397046.555801,13:24:06.555801,6835,0.76200000
1660397057.813801,13:24:17.813801,6833,0.40900000
1660397069.317801,13:24:29.317801,6831,0.51900000
1660397080.554801,13:24:40.554801,6829,0.33500000
1660397092.433801,13:24:52.433801,6827,0.85100000
1660397103.949801,13:25:03.949801,6825,0.78900000
1660397115.093801,13:25:15.093801,6823,0.40100000
1660397127.266801,13:25:27.266801,6821,0.88800000
1660397138.615801,13:25:38.615801,6819,0.68700000
1660397149.928801,13:25:49.928801,6817,0.22800000
1660397161.573801,13:26:01.573801,6815,0.47800000
1660397173.630801,13:26:13.630801,6813,0.87200000
1660397185.341801,13:26:25.341801,6811,0.97400000
1660397196.734801,13:26:36.734801,6809,0.84200000
1660397208.017801,13:26:48.017801,6807,0.68400000
1660397219.982801,13:26:59.982801,6805,0.94200000
1660397231.325801,13:27:11.325801,6803,0.73300000
1660397242.902801,13:27:22.902801,6801,0.88000000
1660397254.523801,13:27:34.523801,6799,0.86000000
1660397266.013801,13:27:46.013801,6797,0.77100000
1660397277.659801,13:27:57.659801,6795,0.84800000
1660397289.118801,13:28:09.118801,6793,0.85400000
1660397300.279801,13:28:20.279801,6791,0.45700000
1660397311.437801,13:28:31.437801,6789,0.03200000
1660397323.490801,13:28:43.490801,6787,0.27200000
1660397335.484801,13:28:55.484801,6785,0.69800000
1660397346.734801,13:29:06.734801,6783,0.22500000
1660397358.730801,13:29:18.730801,6781,0.55300000
1660397370.551801,13:29:30.551801,6779,0.91100000
1660397381.874801,13:29:41.874801,6777,0.58500000
1660397393.959801,13:29:53.959801,6775,0.99700000
1660397405.500801,13:30:05.500801,6773,0.75100000
1660397417.022801,13:30:17.022801,6771,0.55500000
1660397428.127801,13:30:28.127801,6769,0.21400000
1660397440.199801,13:30:40.199801,6767,0.75900000
1660397451.210801,13:30:51.210801,6765,0.33600000
1660397462.939801,13:31:02.939801,6763,0.67800000
1660397474.196801,13:31:14.196801,6761,0.46800000
1660397485.412801,13:31:25.412801,6759,0.14200000
1660397497.550801,13:31:37.550801,6757,0.60400000
1660397509.089801,13:31:49.089801,6755,0.59700000
1660397520.611801,13:32:00.611801,6753,0.65500000
1660397532.126801,13:32:12.126801,6751,0.90100000
1660397543.711801,13:32:23.711801,6749,0.71700000
1660397555.053801,13:32:35.053801,6747,0.78900000
1660397566.912801,13:32:46.912801,6745,0.98700000
1660397577.855801,13:32:57.855801,6743,0.56800000
1660397589.388801,13:33:09.388801,6741,0.52900000
1660397601.053801,13:33:21.053801,6739,0.63700000
1660397612.915801,13:33:32.915801,6737,0.85900000
1660397624.304801,13:33:44.304801,6735,0.64700000
1660397636.306801,13:33:56.306801,6733,0.99800000
1660397647.602801,13:34:07.602801,6731,0.60500000
1660397659.242801,13:34:19.242801,6729,0.50000000
1660397671.448801,13:34:31.448801,6727,0.97100000
1660397682.617801,13:34:42.617801,6725,0.54800000
1660397694.002801,13:34:54.002801,6723,0.30800000
1660397705.516801,13:35:05.516801,6721,0.27600000
1660397716.860801,13:35:16.860801,6719,0.14500000
1660397728.964801,13:35:28.964801,6717,0.55100000
1660397740.896801,13:35:40.896801,6715,0.91400000
1660397752.333801,13:35:52.333801,6713,0.65400000
1660397763.868801,13:36:03.868801,6711,0.58200000
1660397775.721801,13:36:15.721801,6709,0.89100000
1660397786.942801,13:36:26.942801,6707,0.44800000
1660397798.613801,13:36:38.613801,6705,0.49500000
1660397810.327801,13:36:50.327801,6703,0.62200000
1660397821.654801,13:37:01.654801,6701,0.25400000
1660397833.388801,13:37:13.388801,6699,0.29800000
1660397845.126801,13:37:25.126801,6697,0.46400000
1660397856.836801,13:37:36.836801,6695,0.68200000
1660397868.758801,13:37:48.758801,6693,0.96000000
1660397880.081801,13:38:00.081801,6691,0.71800000
1660397891.342801,13:38:11.342801,6689,0.44300000
1660397902.848801,13:38:22.848801,6687,0.40000000
1660397914.720801,13:38:34.720801,6685,0.76000000
1660397926.030801,13:38:46.030801,6683,0.59100000
1660397937.097801,13:38:57.097801,6681,0.12000000
1660397948.653801,13:39:08.653801,6679,0.14800000
1660397960.872801,13:39:20.872801,6677,0.69600000
1660397972.511801,13:39:32.511801,6675,0.91300000
1660397983.985801,13:39:43.985801,6673,0.74900000
1660397995.141801,13:39:55.141801,6671,0.42900000
1660398006.911801,13:40:06.911801,6669,0.42000000
1660398018.697801,13:40:18.697801,6667,0.54100000
1660398030.425801,13:40:30.425801,6665,0.66500000
1660398041.428801,13:40:41.428801,6663,0.25100000
1660398053.381801,13:40:53.381801,6661,0.50100000
1660398065.308801,13:41:05.308801,6659,0.84900000
1660398076.668801,13:41:16.668801,6657,0.46800000
1660398088.662801,13:41:28.662801,6655,0.94600000
1660398100.334801,13:41:40.334801,6653,0.98100000
1660398111.862801,13:41:51.862801,6651,0.89500000
1660398122.983801,13:42:02.983801,6649,0.41000000
1660398134.023801,13:42:14.023801,6647,0.09400000
1660398146.107801,13:42:26.107801,6645,0.50900000
1660398158.202801,13:42:38.202801,6643,0.96700000
1660398169.278801,13:42:49.278801,6641,0.66300000
1660398180.490801,13:43:00.490801,6639,0.51800000
1660398191.675801,13:43:11.675801,6637,0.26600000
1660398203.519801,13:43:23.519801,6635,0.54000000
1660398215.263801,13:43:35.263801,6633,0.71300000
1660398226.989801,13:43:46.989801,6631,0.88700000
1660398238.388801,13:43:58.388801,6629,0.80000000
1660398250.093801,13:44:10.093801,6627,0.85800000
1660398261.540801,13:44:21.540801,6625,0.68600000
1660398272.846801,13:44:32.846801,6623,0.39000000
1660398284.572801,13:44:44.572801,6621,0.61400000
1660398296.540801,13:44:56.540801,6619,0.95000000
1660398307.998801,13:45:07.998801,6617,0.95000000
1660398319.307801,13:45:19.307801,6615,0.50200000
1660398331.225801,13:45:31.225801,6613,0.85500000
1660398342.418801,13:45:42.418801,6611,0.49500000
1660398354.176801,13:45:54.176801,6609,0.64900000
1660398365.969801,13:46:05.969801,6607,0.95000000
1660398377.407801,13:46:17.407801,6605,0.75700000
1660398388.911801,13:46:28.911801,6603,0.87500000
1660398400.432801,13:46:40.432801,6601,0.92500000
1660398411.712801,13:46:51.712801,6599,0.72400000
1660398422.863801,13:47:02.863801,6597,0.32400000
1660398434.267801,13:47:14.267801,6595,0.29100000
1660398446.422801,13:47:26.422801,6593,0.62700000
1660398458.288801,13:47:38.288801,6591,0.90000000
1660398469.755801,13:47:49.755801,6589,0.42300000
1660398481.343801,13:48:01.343801,6587,0.49200000
1660398493.248801,13:48:13.248801,6585,0.69400000
1660398504.591801,13:48:24.591801,6583,0.53700000
1660398515.953801,13:48:35.953801,6581,0.29100000
1660398527.883801,13:48:47.883801,6579,0.74500000
1660398539.377801,13:48:59.377801,6577,0.64800000
1660398550.304801,13:49:10.304801,6575,0.20600000
1660398562.476801,13:49:22.476801,6573,0.73400000
1660398573.819801,13:49:33.819801,6571,0.56500000
1660398585.566801,13:49:45.566801,6569,0.69100000
1660398597.061801,13:49:57.061801,6567,0.62800000
1660398608.565801,13:50:08.565801,6565,0.56200000
1660398620.316801,13:50:20.316801,6563,0.70000000
1660398631.557801,13:50:31.557801,6561,0.31100000
1660398643.207801,13:50:43.207801,6559,0.32400000
1660398655.324801,13:50:55.324801,6557,0.81700000
1660398666.403801,13:51:06.403801,6555,0.38000000
1660398677.768801,13:51:17.768801,6553,0.21000000
1660398689.793801,13:51:29.793801,6551,0.62700000
1660398701.653801,13:51:41.653801,6549,0.71800000
1660398712.949801,13:51:52.949801,6547,0.45000000
1660398724.921801,13:52:04.921801,6545,0.77100000
1660398736.190801,13:52:16.190801,6543,0.40500000
1660398747.604801,13:52:27.604801,6541,0.12900000
1660398759.716801,13:52:39.716801,6539,0.72700000
1660398770.831801,13:52:50.831801,6537,0.29000000
1660398782.906801,13:53:02.906801,6535,0.59800000
1660398794.804801,13:53:14.804801,6533,0.87000000
1660398806.086801,13:53:26.086801,6531,0.62200000
1660398817.604801,13:53:37.604801,6529,0.50800000
1660398829.215801,13:53:49.215801,6527,0.73800000
1660398840.971801,13:54:00.971801,6525,0.69800000
1660398852.126801,13:54:12.126801,6523,0.39300000
1660398863.911801,13:54:23.911801,6521,0.79500000
1660398875.728801,13:54:35.728801,6519,0.84000000
1660398886.812801,13:54:46.812801,6517,0.54000000
1660398898.538801,13:54:58.538801,6515,0.68300000
1660398910.545801,13:55:10.545801,6513,0.99300000
1660398921.949801,13:55:21.949801,6511,0.95600000
1660398933.250801,13:55:33.250801,6509,0.64500000
1660398944.272801,13:55:44.272801,6507,0.19600000
1660398956.088801,13:55:56.088801,6505,0.47000000
1660398967.577801,13:56:07.577801,6503,0.30600000
1660398979.310801,13:56:19.310801,6501,0.31500000
1660398991.238801,13:56:31.238801,6499,0.69000000
1660399002.519801,13:56:42.519801,6497,0.28500000
1660399014.467801,13:56:54.467801,6495,0.73700000
1660399026.304801,13:57:06.304801,6493,0.89700000
1660399037.977801,13:57:17.977801,6491,0.90000000
1660399049.635801,13:57:29.635801,6489,0.89500000
1660399061.207801,13:57:41.207801,6487,0.99800000
1660399072.253801,13:57:52.253801,6485,0.52500000
1660399083.354801,13:58:03.354801,6483,0.24500000
1660399095.749801,13:58:15.749801,6481,0.91200000
1660399106.717801,13:58:26.717801,6479,0.53300000
1660399118.166801,13:58:38.166801,6477,0.33600000
1660399130.008801,13:58:50.008801,6475,0.67000000
1660399141.514801,13:59:01.514801,6473,0.40100000
1660399153.627801,13:59:13.627801,6471,0.90200000
1660399165.159801,13:59:25.159801,6469,0.95700000
1660399176.900801,13:59:36.900801,6467,0.86700000
1660399188.627801,13:59:48.627801,6465,0.99600000
1660399199.864801,13:59:59.864801,6463,0.81200000
1660399211.055801,14:00:11.055801,6461,0.45600000
1660399222.719801,14:00:22.719801,6459,0.66100000
1660399234.547801,14:00:34.547801,6457,0.86800000
1660399245.648801,14:00:45.648801,6455,0.43100000
1660399257.702801,14:00:57.702801,6453,0.87200000
1660399269.454801,14:01:09.454801,6451,0.91300000
1660399280.930801,14:01:20.930801,6449,0.96900000
1660399292.307801,14:01:32.307801,6447,0.89500000
1660399303.545801,14:01:43.545801,6445,0.55600000
1660399314.676801,14:01:54.676801,6443,0.30600000
1660399326.592801,14:02:06.592801,6441,0.49100000
1660399337.502801,14:02:17.502801,6439,0.11500000
1660399350.105801,14:02:30.105801,6437,0.80100000
1660399361.811801,14:02:41.811801,6435,0.97800000
1660399373.170801,14:02:53.170801,6433,0.67900000
1660399384.574801,14:03:04.574801,6431,0.49800000
1660399396.384801,14:03:16.384801,6429,0.74800000
1660399408.105801,14:03:28.105801,6427,0.97800000
1660399419.578801,14:03:39.578801,6425,0.96200000
1660399430.663801,14:03:50.663801,6423,0.48100000
1660399442.044801,14:04:02.044801,6421,0.30800000
1660399454.193801,14:04:14.193801,6419,0.75700000
1660399465.402801,14:04:25.402801,6417,0.28000000
1660399477.257801,14:04:37.257801,6415,0.58100000
1660399489.192802,14:04:49.192802,6413,0.90000000
1660399500.196801,14:05:00.196801,6411,0.46400000
1660399511.669801,14:05:11.669801,6409,0.28600000
1660399523.536801,14:05:23.536801,6407,0.67100000
1660399535.243801,14:05:35.243801,6405,0.75300000
1660399546.558801,14:05:46.558801,6403,0.41200000
1660399558.076801,14:05:58.076801,6401,0.35300000
1660399569.762801,14:06:09.762801,6399,0.43000000
1660399580.937801,14:06:20.937801,6397,0.08300000
1660399592.922801,14:06:32.922801,6395,0.37700000
1660399605.021801,14:06:45.021801,6393,0.84000000
1660399616.344801,14:06:56.344801,6391,0.63800000
1660399628.144801,14:07:08.144801,6389,0.77700000
1660399639.549801,14:07:19.549801,6387,0.69000000
1660399650.790801,14:07:30.790801,6385,0.26500000
1660399662.709801,14:07:42.709801,6383,0.71400000
1660399674.593801,14:07:54.593801,6381,0.96900000
1660399685.933801,14:08:05.933801,6379,0.78400000
1660399697.384801,14:08:17.384801,6377,0.55700000
1660399708.908801,14:08:28.908801,6375,0.68400000
1660399720.989801,14:08:40.989801,6373,0.99200000
1660399732.458801,14:08:52.458801,6371,0.84000000
1660399744.081801,14:09:04.081801,6369,0.98100000
1660399755.363801,14:09:15.363801,6367,0.62400000
1660399766.873801,14:09:26.873801,6365,0.64200000
1660399778.464801,14:09:38.464801,6363,0.83600000
1660399789.941801,14:09:49.941801,6361,0.63500000
1660399801.498801,14:10:01.498801,6359,0.68800000
1660399813.325801,14:10:13.325801,6357,0.66000000
1660399824.886801,14:10:24.886801,6355,0.59000000
1660399836.551801,14:10:36.551801,6353,0.48900000
1660399848.419801,14:10:48.419801,6351,0.96500000
1660399859.742801,14:10:59.742801,6349,0.50400000
1660399871.389801,14:11:11.389801,6347,0.81400000
1660399882.802801,14:11:22.802801,6345,0.47600000
1660399894.438801,14:11:34.438801,6343,0.71200000
1660399906.259801,14:11:46.259801,6341,0.95700000
1660399917.395801,14:11:57.395801,6339,0.65800000
1660399929.345801,14:12:09.345801,6337,0.99900000
1660399940.539801,14:12:20.539801,6335,0.52400000
1660399952.551801,14:12:32.551801,6333,0.96700000
1660399964.091801,14:12:44.091801,6331,0.97800000
1660399975.244801,14:12:55.244801,6329,0.52300000
1660399987.302801,14:13:07.302801,6327,0.82500000
1660399998.774801,14:13:18.774801,6325,0.73300000
1660400010.363801,14:13:30.363801,6323,0.73100000
1660400022.428801,14:13:42.428801,6321,0.96600000
1660400033.674801,14:13:53.674801,6319,0.66500000
1660400045.131801,14:14:05.131801,6317,0.43100000
1660400056.829801,14:14:16.829801,6315,0.65000000
1660400068.215801,14:14:28.215801,6313,0.33000000
1660400079.848801,14:14:39.848801,6311,0.49700000
1660400091.672801,14:14:51.672801,6309,0.53400000
1660400103.635801,14:15:03.635801,6307,0.98200000
1660400114.797801,14:15:14.797801,6305,0.86100000
1660400126.141801,14:15:26.141801,6303,0.60700000
1660400137.818801,14:15:37.818801,6301,0.79900000
1660400148.947801,14:15:48.947801,6299,0.38300000
1660400161.007801,14:16:01.007801,6297,0.74300000
1660400172.507801,14:16:12.507801,6295,0.57700000
1660400184.493801,14:16:24.493801,6293,0.99800000
1660400195.693801,14:16:35.693801,6291,0.69600000
1660400206.924801,14:16:46.924801,6289,0.27900000
1660400218.749801,14:16:58.749801,6287,0.53200000
1660400230.077801,14:17:10.077801,6285,0.24600000
1660400241.778801,14:17:21.778801,6283,0.39900000
1660400253.441801,14:17:33.441801,6281,0.51800000
1660400265.451801,14:17:45.451801,6279,0.86500000
1660400276.713801,14:17:56.713801,6277,0.67800000
1660400287.614801,14:18:07.614801,6275,0.21200000
1660400299.091801,14:18:19.091801,6273,0.16300000
1660400311.373801,14:18:31.373801,6271,0.73900000
1660400322.633801,14:18:42.633801,6269,0.40800000
1660400334.151801,14:18:54.151801,6267,0.37900000
1660400346.389801,14:19:06.389801,6265,0.80700000
1660400357.793801,14:19:17.793801,6263,0.66500000
1660400369.523801,14:19:29.523801,6261,0.88500000
1660400380.652801,14:19:40.652801,6259,0.61900000
1660400392.510801,14:19:52.510801,6257,0.65500000
1660400404.029801,14:20:04.029801,6255,0.65700000
1660400416.187801,14:20:16.187801,6253,0.99800000
1660400427.593801,14:20:27.593801,6251,0.71700000
1660400439.030801,14:20:39.030801,6249,0.56600000
1660400450.381801,14:20:50.381801,6247,0.39700000
1660400462.229801,14:21:02.229801,6245,0.41800000
1660400474.147801,14:21:14.147801,6243,0.52100000
1660400486.049801,14:21:26.049801,6241,0.90800000
1660400497.521801,14:21:37.521801,6239,0.86500000
1660400508.792801,14:21:48.792801,6237,0.64700000
1660400520.332801,14:22:00.332801,6235,0.65500000
1660400532.234801,14:22:12.234801,6233,0.87900000
1660400543.157801,14:22:23.157801,6231,0.52800000
1660400555.002801,14:22:35.002801,6229,0.65300000
1660400566.548801,14:22:46.548801,6227,0.86000000
1660400577.757801,14:22:57.757801,6225,0.38100000
1660400589.647801,14:23:09.647801,6223,0.71000000
1660400600.820801,14:23:20.820801,6221,0.39700000
1660400612.998801,14:23:32.998801,6219,0.97500000
1660400624.530801,14:23:44.530801,6217,0.96700000
1660400635.537801,14:23:55.537801,6215,0.50000000
1660400647.573801,14:24:07.573801,6213,0.98700000
1660400659.102801,14:24:19.102801,6211,0.88300000
1660400670.605801,14:24:30.605801,6209,0.85600000
1660400682.103801,14:24:42.103801,6207,0.84600000
1660400693.240801,14:24:53.240801,6205,0.40000000
1660400705.094801,14:25:05.094801,6203,0.63200000
1660400717.022801,14:25:17.022801,6201,0.89300000
1660400728.622801,14:25:28.622801,6199,0.94000000
1660400739.901801,14:25:39.901801,6197,0.57700000
1660400750.911801,14:25:50.911801,6195,0.20700000
1660400762.532801,14:26:02.532801,6193,0.08600000
1660400774.601801,14:26:14.601801,6191,0.49000000
1660400785.895801,14:26:25.895801,6189,0.27200000
1660400797.606801,14:26:37.606801,6187,0.39900000
1660400809.302801,14:26:49.302801,6185,0.53300000
1660400821.046801,14:27:01.046801,6183,0.85000000
1660400832.874801,14:27:12.874801,6181,0.91400000
1660400843.954801,14:27:23.954801,6179,0.50200000
1660400855.666801,14:27:35.666801,6177,0.86600000
1660400866.980801,14:27:46.980801,6175,0.58400000
1660400878.900801,14:27:58.900801,6173,0.99900000
1660400890.286801,14:28:10.286801,6171,0.64100000
1660400902.327801,14:28:22.327801,6169,0.64400000
1660400913.727801,14:28:33.727801,6167,0.56900000
1660400924.940801,14:28:44.940801,6165,0.15400000
1660400936.188801,14:28:56.188801,6163,0.02500000
1660400948.273801,14:29:08.273801,6161,0.43200000
1660400960.350801,14:29:20.350801,6159,0.89600000
1660400971.494801,14:29:31.494801,6157,0.50600000
1660400983.031801,14:29:43.031801,6155,0.58500000
1660400994.466801,14:29:54.466801,6153,0.40900000
1660401006.125801,14:30:06.125801,6151,0.64900000
1660401017.414801,14:30:17.414801,6149,0.34900000
1660401028.634801,14:30:28.634801,6147,0.09800000
1660401040.421801,14:30:40.421801,6145,0.31100000
1660401052.047801,14:30:52.047801,6143,0.41800000
1660401063.645801,14:31:03.645801,6141,0.35000000
1660401075.486801,14:31:15.486801,6139,0.71300000
1660401087.252801,14:31:27.252801,6137,0.84600000
1660401098.225801,14:31:38.225801,6135,0.37900000
1660401110.159801,14:31:50.159801,6133,0.73900000
1660401122.028801,14:32:02.028801,6131,0.76100000
1660401133.574801,14:32:13.574801,6129,0.97600000
1660401144.895801,14:32:24.895801,6127,0.77100000
1660401156.487801,14:32:36.487801,6125,0.65000000
1660401168.249801,14:32:48.249801,6123,0.77200000
1660401179.849801,14:32:59.849801,6121,0.76400000
1660401191.171801,14:33:11.171801,6119,0.70000000
1660401202.276801,14:33:22.276801,6117,0.45300000
1660401214.109801,14:33:34.109801,6115,0.72700000
1660401225.321801,14:33:45.321801,6113,0.28400000
1660401237.336801,14:33:57.336801,6111,0.75900000
1660401248.626801,14:34:08.626801,6109,0.40400000
1660401260.525801,14:34:20.525801,6107,0.72100000
1660401272.044801,14:34:32.044801,6105,0.78500000
1660401283.254801,14:34:43.254801,6103,0.36400000
1660401295.031801,14:34:55.031801,6101,0.66800000
1660401306.503801,14:35:06.503801,6099,0.56600000
1660401318.279801,14:35:18.279801,6097,0.73700000
1660401329.383801,14:35:29.383801,6095,0.36200000
1660401341.663801,14:35:41.663801,6093,0.95600000
1660401353.109801,14:35:53.109801,6091,0.89300000
1660401364.818801,14:36:04.818801,6089,0.96300000
1660401376.295801,14:36:16.295801,6087,0.99600000
1660401387.731801,14:36:27.731801,6085,0.77900000
1660401399.294801,14:36:39.294801,6083,0.95300000
1660401410.681801,14:36:50.681801,6081,0.61600000
1660401422.560801,14:37:02.560801,6079,0.92300000
1660401433.672801,14:37:13.672801,6077,0.51900000
1660401445.685801,14:37:25.685801,6075,0.93000000
1660401457.153801,14:37:37.153801,6073,0.75800000
1660401468.101801,14:37:48.101801,6071,0.27700000
1660401480.306801,14:38:00.306801,6069,0.73900000
1660401491.630801,14:38:11.630801,6067,0.41500000
1660401502.992801,14:38:22.992801,6065,0.31800000
1660401514.935801,14:38:34.935801,6063,0.82600000
1660401526.693801,14:38:46.693801,6061,0.95300000
1660401538.218801,14:38:58.218801,6059,0.76600000
1660401549.813801,14:39:09.813801,6057,0.97100000
1660401561.318801,14:39:21.318801,6055,0.68500000
1660401573.186801,14:39:33.186801,6053,0.98900000
1660401584.435801,14:39:44.435801,6051,0.81400000
1660401596.127801,14:39:56.127801,6049,0.58000000
1660401607.322801,14:40:07.322801,6047,0.34700000
1660401619.106801,14:40:19.106801,6045,0.37800000
1660401630.908801,14:40:30.908801,6043,0.85900000
1660401642.357801,14:40:42.357801,6041,0.76200000
1660401653.361801,14:40:53.361801,6039,0.29000000
1660401665.261801,14:41:05.261801,6037,0.61300000
1660401676.777801,14:41:16.777801,6035,0.61900000
1660401688.520801,14:41:28.520801,6033,0.74100000
1660401700.206802,14:41:40.206802,6031,0.95200000
1660401711.466801,14:41:51.466801,6029,0.59600000
1660401723.105801,14:42:03.105801,6027,0.73500000
1660401734.718801,14:42:14.718801,6025,0.61700000
1660401746.265801,14:42:26.265801,6023,0.92500000
1660401757.437801,14:42:37.437801,6021,0.50700000
1660401768.926801,14:42:48.926801,6019,0.42200000
1660401780.946801,14:43:00.946801,6017,0.68600000
1660401792.026801,14:43:12.026801,6015,0.29700000
1660401804.112801,14:43:24.112801,6013,0.70800000
1660401815.848801,14:43:35.848801,6011,0.87500000
1660401827.202801,14:43:47.202801,6009,0.67700000
1660401838.637801,14:43:58.637801,6007,0.55200000
1660401850.388801,14:44:10.388801,6005,0.71900000
1660401862.137801,14:44:22.137801,6003,0.77500000
1660401873.431801,14:44:33.431801,6001,0.46300000
1660401885.361801,14:44:45.361801,5999,0.73500000
1660401897.059801,14:44:57.059801,5997,0.70900000
1660401908.559801,14:45:08.559801,5995,0.69200000
1660401919.574801,14:45:19.574801,5993,0.21500000
1660401931.876801,14:45:31.876801,5991,0.77500000
1660401943.100801,14:45:43.100801,5989,0.50600000
1660401954.367801,14:45:54.367801,5987,0.15700000
1660401966.512801,14:46:06.512801,5985,0.46700000
1660401978.399801,14:46:18.399801,5983,0.79500000
1660401990.091801,14:46:30.091801,5981,0.99900000
1660402001.249801,14:46:41.249801,5979,0.51200000
1660402013.232801,14:46:53.232801,5977,0.99900000
1660402024.468801,14:47:04.468801,5975,0.71300000
1660402036.486801,14:47:16.486801,5973,0.81100000
1660402048.019801,14:47:28.019801,5971,0.87800000
1660402059.565801,14:47:39.565801,5969,0.82000000
1660402070.596801,14:47:50.596801,5967,0.40300000
1660402081.983801,14:48:01.983801,5965,0.10300000
1660402093.550801,14:48:13.550801,5963,0.26700000
1660402105.375801,14:48:25.375801,5961,0.37500000
1660402117.256801,14:48:37.256801,5959,0.68300000
1660402128.727801,14:48:48.727801,5957,0.27800000
1660402140.716801,14:49:00.716801,5955,0.71000000
1660402152.514801,14:49:12.514801,5953,0.76300000
1660402163.869801,14:49:23.869801,5951,0.65400000
1660402175.627801,14:49:35.627801,5949,0.91800000
1660402186.847801,14:49:46.847801,5947,0.52400000
1660402198.890801,14:49:58.890801,5945,0.93700000
1660402210.068801,14:50:10.068801,5943,0.85900000
1660402221.576801,14:50:21.576801,5941,0.75200000
1660402233.264801,14:50:33.264801,5939,0.95900000
1660402244.582801,14:50:44.582801,5937,0.61000000
1660402255.617801,14:50:55.617801,5935,0.36900000
1660402267.527801,14:51:07.527801,5933,0.66900000
1660402279.346801,14:51:19.346801,5931,0.90300000
1660402290.794801,14:51:30.794801,5929,0.84600000
1660402301.975801,14:51:41.975801,5927,0.57400000
1660402313.194801,14:51:53.194801,5925,0.25500000
