,,,Trigger SFT_GunStart Applied Dither
1660315686.324809,14:48:06.324809,5912,0.30300000
1660315698.718812,14:48:18.718812,5910,0.35600000
1660315711.513807,14:48:31.513807,5908,0.59800000
1660315724.072808,14:48:44.072808,5906,0.74000000
1660315736.527808,14:48:56.527808,5904,0.74200000
1660315748.530806,14:49:08.530806,5902,0.38700000
1660315760.815807,14:49:20.815807,5900,0.20400000
1660315773.593808,14:49:33.593808,5898,0.56800000
1660315786.282810,14:49:46.282810,5896,0.87800000
1660315798.122806,14:49:58.122806,5894,0.42300000
1660315810.279809,14:50:10.279809,5892,0.11900000
1660315823.436808,14:50:23.436808,5890,0.83100000
1660315835.969811,14:50:35.969811,5888,0.96100000
1660315848.309807,14:50:48.309807,5886,0.91500000
1660315860.795808,14:51:00.795808,5884,0.84600000
1660315872.917810,14:51:12.917810,5882,0.54700000
1660315885.710812,14:51:25.710812,5880,0.96300000
1660315897.979807,14:51:37.979807,5878,0.76500000
1660315910.581809,14:51:50.581809,5876,0.85700000
1660315923.207810,14:52:03.207810,5874,0.95300000
1660315935.386795,14:52:15.386795,5872,0.74900000
1660315947.986808,14:52:27.986808,5870,0.99200000
1660315960.077810,14:52:40.077810,5868,0.84500000
1660315972.267807,14:52:52.267807,5866,0.63400000
1660315985.113807,14:53:05.113807,5864,0.85400000
1660315997.253809,14:53:17.253809,5862,0.48600000
1660316010.208809,14:53:30.208809,5860,0.84000000
1660316022.711811,14:53:42.711811,5858,0.95700000
1660316034.747807,14:53:54.747807,5856,0.56200000
1660316046.671811,14:54:06.671811,5854,0.14800000
1660316059.197807,14:54:19.197807,5852,0.25700000
1660316071.555808,14:54:31.555808,5850,0.20300000
1660316083.978809,14:54:43.978809,5848,0.11400000
1660316096.577810,14:54:56.577810,5846,0.47900000
1660316108.561807,14:55:08.561807,5844,0.04400000
1660316121.332808,14:55:21.332808,5842,0.46500000
1660316134.461808,14:55:34.461808,5840,0.93800000
1660316146.914810,14:55:46.914810,5838,0.95400000
1660316159.280812,14:55:59.280812,5836,0.71800000
1660316171.538808,14:56:11.538808,5834,0.50700000
1660316184.151809,14:56:24.151809,5832,0.71500000
1660316196.791811,14:56:36.791811,5830,0.90300000
1660316209.282807,14:56:49.282807,5828,0.76200000
1660316221.166809,14:57:01.166809,5826,0.44000000
1660316234.133809,14:57:14.133809,5824,0.89100000
1660316246.422812,14:57:26.422812,5822,0.70800000
1660316258.930807,14:57:38.930807,5820,0.72100000
1660316271.212809,14:57:51.212809,5818,0.67900000
1660316283.651812,14:58:03.651812,5816,0.63600000
1660316296.522812,14:58:16.522812,5814,0.97000000
1660316308.451809,14:58:28.451809,5812,0.53100000
1660316321.286809,14:58:41.286809,5810,0.74800000
1660316333.420812,14:58:53.420812,5808,0.41200000
1660316346.345812,14:59:06.345812,5806,0.88900000
1660316358.778808,14:59:18.778808,5804,0.99100000
1660316370.764812,14:59:30.764812,5802,0.51600000
1660316383.325807,14:59:43.325807,5800,0.82100000
1660316395.578809,14:59:55.578809,5798,0.65800000
1660316407.622811,15:00:07.622811,5796,0.34000000
1660316420.288807,15:00:20.288807,5794,0.67800000
1660316432.727809,15:00:32.727809,5792,0.71200000
1660316444.793810,15:00:44.793810,5790,0.34600000
1660316457.867811,15:00:57.867811,5788,0.95000000
1660316469.774807,15:01:09.774807,5786,0.46500000
1660316482.670809,15:01:22.670809,5784,0.91100000
1660316495.026810,15:01:35.026810,5782,0.90500000
1660316507.497807,15:01:47.497807,5780,0.89000000
1660316519.705807,15:01:59.705807,5778,0.59800000
1660316532.311809,15:02:12.311809,5776,0.78700000
1660316545.029810,15:02:25.029810,5774,0.93500000
1660316557.242806,15:02:37.242806,5772,0.75900000
1660316569.761810,15:02:49.761810,5770,0.83000000
1660316582.079810,15:03:02.079810,5768,0.59400000
1660316594.744811,15:03:14.744811,5766,0.80000000
1660316606.722808,15:03:26.722808,5764,0.35900000
1660316619.416809,15:03:39.416809,5762,0.78600000
1660316632.115810,15:03:52.115810,5760,0.98900000
1660316644.441806,15:04:04.441806,5758,0.85700000
1660316656.735809,15:04:16.735809,5756,0.63300000
1660316669.326809,15:04:29.326809,5754,0.67100000
1660316681.552812,15:04:41.552812,5752,0.53400000
1660316694.384807,15:04:54.384807,5750,0.85700000
1660316706.852808,15:05:06.852808,5748,0.81300000
1660316719.204810,15:05:19.204810,5746,0.61200000
1660316731.979811,15:05:31.979811,5744,0.93000000
1660316744.002808,15:05:44.002808,5742,0.55000000
1660316756.943808,15:05:56.943808,5740,0.97900000
1660316768.923811,15:06:08.923811,5738,0.54400000
1660316780.961808,15:06:20.961808,5736,0.16700000
1660316793.156810,15:06:33.156810,5734,0.14800000
1660316805.959810,15:06:45.959810,5732,0.32700000
1660316818.420807,15:06:58.420807,5730,0.46700000
1660316830.502809,15:07:10.502809,5728,0.00700000
1660316843.363811,15:07:23.363811,5726,0.45100000
1660316856.015811,15:07:36.015811,5724,0.66600000
1660316868.709806,15:07:48.709806,5722,0.89800000
1660316881.113808,15:08:01.113808,5720,0.96900000
1660316893.367810,15:08:13.367810,5718,0.90400000
1660316905.673807,15:08:25.673807,5716,0.72800000
1660316917.872808,15:08:37.872808,5714,0.51200000
1660316930.457810,15:08:50.457810,5712,0.71200000
1660316942.627807,15:09:02.627807,5710,0.38200000
1660316955.199808,15:09:15.199808,5708,0.35600000
1660316967.690809,15:09:27.690809,5706,0.48000000
1660316980.675809,15:09:40.675809,5704,0.89500000
1660316992.709807,15:09:52.709807,5702,0.47600000
1660317005.341807,15:10:05.341807,5700,0.62900000
1660317017.406809,15:10:17.406809,5698,0.43200000
1660317030.230810,15:10:30.230810,5696,0.75400000
1660317042.886811,15:10:42.886811,5694,0.97300000
1660317055.075807,15:10:55.075807,5692,0.60200000
1660317067.838809,15:11:07.838809,5690,0.93200000
1660317079.785812,15:11:19.785812,5688,0.46000000
1660317092.312807,15:11:32.312807,5686,0.49500000
1660317104.476809,15:11:44.476809,5684,0.22400000
1660317117.481809,15:11:57.481809,5682,0.81800000
1660317130.111811,15:12:10.111811,5680,0.85200000
1660317141.934808,15:12:21.934808,5678,0.38000000
1660317154.883808,15:12:34.883808,5676,0.79500000
1660317167.305810,15:12:47.305810,5674,0.78900000
1660317179.800811,15:12:59.800811,5672,0.74700000
1660317192.219807,15:13:12.219807,5670,0.80500000
1660317204.825808,15:13:24.825808,5668,0.95800000
1660317216.763812,15:13:36.763812,5666,0.59100000
1660317228.809808,15:13:48.809808,5664,0.19800000
1660317241.637808,15:14:01.637808,5662,0.59100000
1660317253.615811,15:14:13.615811,5660,0.10800000
1660317266.312806,15:14:26.312806,5658,0.28300000
1660317279.265807,15:14:39.265807,5656,0.80500000
1660317291.630809,15:14:51.630809,5654,0.65300000
1660317303.765811,15:15:03.765811,5652,0.37300000
1660317316.600812,15:15:16.600812,5650,0.78800000
1660317329.014807,15:15:29.014807,5648,0.79100000
1660317341.800809,15:15:41.800809,5646,0.99500000
1660317354.183810,15:15:54.183810,5644,0.88900000
1660317366.444808,15:16:06.444808,5642,0.59600000
1660317379.328807,15:16:19.328807,5640,0.91500000
1660317391.732809,15:16:31.732809,5638,0.87400000
1660317403.907810,15:16:43.907810,5636,0.65900000
1660317415.958807,15:16:55.958807,5634,0.37500000
1660317428.652809,15:17:08.652809,5632,0.67700000
1660317441.216810,15:17:21.216810,5630,0.85900000
1660317453.816812,15:17:33.816812,5628,0.98100000
1660317466.139807,15:17:46.139807,5626,0.99900000
1660317478.317810,15:17:58.317810,5624,0.51800000
1660317490.327813,15:18:10.327813,5622,0.19300000
1660317503.259807,15:18:23.259807,5620,0.64100000
1660317515.910809,15:18:35.910809,5618,0.91700000
1660317528.267810,15:18:48.267810,5616,0.88800000
1660317540.133807,15:19:00.133807,5614,0.47600000
1660317552.758808,15:19:12.758808,5612,0.50200000
1660317564.992810,15:19:24.992810,5610,0.33700000
1660317577.492811,15:19:37.492811,5608,0.15500000
1660317590.540811,15:19:50.540811,5606,0.74100000
1660317602.530808,15:20:02.530808,5604,0.38100000
1660317615.200809,15:20:15.200809,5602,0.77800000
1660317628.017810,15:20:28.017810,5600,0.99600000
1660317639.896807,15:20:39.896807,5598,0.50900000
1660317652.163809,15:20:52.163809,5596,0.32000000
1660317665.232809,15:21:05.232809,5594,0.90300000
1660317677.301812,15:21:17.301812,5592,0.46800000
1660317689.873808,15:21:29.873808,5590,0.87900000
1660317702.043808,15:21:42.043808,5588,0.55800000
1660317714.425810,15:21:54.425810,5586,0.60000000
1660317726.666807,15:22:06.666807,5584,0.36300000
1660317739.314808,15:22:19.314808,5582,0.58600000
1660317752.166809,15:22:32.166809,5580,0.86200000
1660317764.361811,15:22:44.361811,5578,0.50700000
1660317776.863807,15:22:56.863807,5576,0.59600000
1660317789.258808,15:23:09.258808,5574,0.47800000
1660317802.107809,15:23:22.107809,5572,0.78400000
1660317814.259811,15:23:34.259811,5570,0.49000000
1660317826.751806,15:23:46.751806,5568,0.45300000
1660317839.455808,15:23:59.455808,5566,0.57400000
1660317852.194808,15:24:12.194808,5564,0.99000000
1660317864.480811,15:24:24.480811,5562,0.89900000
1660317877.144812,15:24:37.144812,5560,0.99900000
1660317889.283807,15:24:49.283807,5558,0.80900000
1660317901.360811,15:25:01.360811,5556,0.42300000
1660317913.832812,15:25:13.832812,5554,0.59700000
1660317926.071808,15:25:26.071808,5552,0.31400000
1660317938.216810,15:25:38.216810,5550,0.01600000
1660317950.956812,15:25:50.956812,5548,0.42700000
1660317963.708807,15:26:03.708807,5546,0.83700000
1660317976.263807,15:26:16.263807,5544,0.92600000
1660317988.595810,15:26:28.595810,5542,0.90600000
1660318001.241810,15:26:41.241810,5540,0.88800000
1660318013.397808,15:26:53.397808,5538,0.57400000
1660318026.173808,15:27:06.173808,5536,0.84300000
1660318038.024811,15:27:18.024811,5534,0.39600000
1660318050.707807,15:27:30.707807,5532,0.58100000
1660318063.255808,15:27:43.255808,5530,0.97100000
1660318075.377810,15:27:55.377810,5528,0.56600000
1660318088.151812,15:28:08.151812,5526,0.81200000
1660318100.452807,15:28:20.452807,5524,0.64100000
1660318112.917808,15:28:32.917808,5522,0.69000000
1660318125.737810,15:28:45.737810,5520,0.99600000
1660318137.933812,15:28:57.933812,5518,0.91200000
1660318150.301807,15:29:10.301807,5516,0.84900000
1660318162.695810,15:29:22.695810,5514,0.92000000
1660318174.897807,15:29:34.897807,5512,0.57800000
1660318187.551807,15:29:47.551807,5510,0.93900000
1660318199.699810,15:29:59.699810,5508,0.47400000
1660318211.884813,15:30:11.884813,5506,0.20600000
1660318224.535807,15:30:24.535807,5504,0.31500000
1660318237.412807,15:30:37.412807,5502,0.82700000
1660318249.944809,15:30:49.944809,5500,0.83100000
1660318262.334811,15:31:02.334811,5498,0.94200000
1660318274.726807,15:31:14.726807,5496,0.83000000
1660318286.922808,15:31:26.922808,5494,0.71400000
1660318299.665811,15:31:39.665811,5492,0.99500000
1660318311.721807,15:31:51.721807,5490,0.63000000
1660318324.059809,15:32:04.059809,5488,0.40500000
1660318336.736810,15:32:16.736810,5486,0.63800000
1660318349.599811,15:32:29.599811,5484,0.94400000
1660318361.683807,15:32:41.683807,5482,0.50700000
1660318374.586807,15:32:54.586807,5480,0.92900000
1660318386.955808,15:33:06.955808,5478,0.93500000
1660318398.956811,15:33:18.956811,5476,0.46200000
1660318411.112808,15:33:31.112808,5474,0.26700000
1660318423.667808,15:33:43.667808,5472,0.31600000
1660318436.233811,15:33:56.233811,5470,0.42400000
1660318449.077812,15:34:09.077812,5468,0.64200000
1660318461.802808,15:34:21.802808,5466,0.95800000
1660318474.098808,15:34:34.098808,5464,0.73000000
1660318486.004811,15:34:46.004811,5462,0.24500000
1660318498.754812,15:34:58.754812,5460,0.57000000
1660318511.328807,15:35:11.328807,5458,0.80900000
1660318523.668810,15:35:23.668810,5456,0.69800000
1660318535.557806,15:35:35.557806,5454,0.30400000
1660318548.533808,15:35:48.533808,5452,0.83400000
1660318560.810809,15:36:00.810809,5450,0.58000000
1660318573.094811,15:36:13.094811,5448,0.27200000
1660318586.168811,15:36:26.168811,5446,0.89400000
1660318598.787812,15:36:38.787812,5444,0.99800000
1660318611.010808,15:36:51.010808,5442,0.90500000
1660318623.514810,15:37:03.514810,5440,0.89800000
1660318635.996811,15:37:15.996811,5438,0.97800000
1660318648.143808,15:37:28.143808,5436,0.56700000
1660318660.874809,15:37:40.874809,5434,0.85700000
1660318673.232810,15:37:53.232810,5432,0.71600000
1660318685.685813,15:38:05.685813,5430,0.83900000
1660318698.338807,15:38:18.338807,5428,0.98000000
1660318710.456809,15:38:30.456809,5426,0.68900000
1660318723.029811,15:38:43.029811,5424,0.76500000
1660318735.554812,15:38:55.554812,5422,0.67200000
1660318747.497809,15:39:07.497809,5420,0.31500000
1660318760.367809,15:39:20.367809,5418,0.72900000
1660318772.565812,15:39:32.565812,5416,0.65500000
1660318785.293808,15:39:45.293808,5414,0.97000000
1660318797.707809,15:39:57.707809,5412,0.75100000
1660318809.956811,15:40:09.956811,5410,0.61900000
1660318822.582812,15:40:22.582812,5408,0.90600000
1660318834.679808,15:40:34.679808,5406,0.53300000
1660318847.569808,15:40:47.569808,5404,0.91900000
1660318859.289812,15:40:59.289812,5402,0.43700000
1660318872.323807,15:41:12.323807,5400,0.94300000
1660318884.619808,15:41:24.619808,5398,0.76800000
1660318896.977810,15:41:36.977810,5396,0.69200000
1660318909.139807,15:41:49.139807,5394,0.44000000
1660318922.108807,15:42:02.108807,5392,0.82700000
1660318934.676805,15:42:14.676805,5390,0.98400000
1660318946.872810,15:42:26.872810,5388,0.71000000
1660318958.969809,15:42:38.969809,5386,0.34800000
1660318971.987808,15:42:51.987808,5384,0.81300000
1660318984.365808,15:43:04.365808,5382,0.90200000
1660318996.953810,15:43:16.953810,5380,0.97000000
1660319009.124807,15:43:29.124807,5378,0.88200000
1660319021.034809,15:43:41.034809,5376,0.49500000
1660319033.888810,15:43:53.888810,5374,0.93300000
1660319046.261812,15:44:06.261812,5372,0.80500000
1660319058.317809,15:44:18.317809,5370,0.39900000
1660319071.158810,15:44:31.158810,5368,0.67800000
1660319083.907811,15:44:43.907811,5366,0.99000000
1660319096.072807,15:44:56.072807,5364,0.58600000
1660319108.760807,15:45:08.760807,5362,0.78600000
1660319121.506808,15:45:21.506808,5360,0.97300000
1660319133.784810,15:45:33.784810,5358,0.80800000
1660319145.949807,15:45:45.949807,5356,0.43700000
1660319158.260809,15:45:58.260809,5354,0.45000000
1660319170.364811,15:46:10.364811,5352,0.01500000
1660319183.489811,15:46:23.489811,5350,0.65000000
1660319195.676808,15:46:35.676808,5348,0.48000000
1660319207.537810,15:46:47.537810,5346,0.03800000
1660319220.505812,15:47:00.505812,5344,0.58600000
1660319233.266811,15:47:13.266811,5342,0.96500000
1660319245.554808,15:47:25.554808,5340,0.67600000
1660319258.007809,15:47:38.007809,5338,0.63900000
1660319270.737811,15:47:50.737811,5336,0.84100000
1660319282.869807,15:48:02.869807,5334,0.60300000
1660319295.761808,15:48:15.761808,5332,0.99100000
1660319307.784805,15:48:27.784805,5330,0.63700000
1660319320.395811,15:48:40.395811,5328,0.74400000
1660319333.024807,15:48:53.024807,5326,0.86300000
1660319345.478808,15:49:05.478808,5324,0.78400000
1660319358.043809,15:49:18.043809,5322,0.98800000
1660319370.770811,15:49:30.770811,5320,0.99700000
1660319382.988808,15:49:42.988808,5318,0.87100000
1660319395.218809,15:49:55.218809,5316,0.75400000
1660319407.281812,15:50:07.281812,5314,0.48000000
1660319419.513808,15:50:19.513808,5312,0.22100000
1660319432.196809,15:50:32.196809,5310,0.43300000
1660319445.194809,15:50:45.194809,5308,0.88100000
1660319457.273808,15:50:57.273808,5306,0.54100000
1660319469.980807,15:51:09.980807,5304,0.75500000
1660319482.442809,15:51:22.442809,5302,0.89500000
1660319495.006810,15:51:35.006810,5300,0.90100000
1660319507.351812,15:51:47.351812,5298,0.96100000
1660319519.410809,15:51:59.410809,5296,0.48800000
1660319532.337809,15:52:12.337809,5294,0.97700000
1660319544.801809,15:52:24.801809,5292,0.94200000
1660319557.037807,15:52:37.037807,5290,0.90200000
1660319569.101810,15:52:49.101810,5288,0.56500000
1660319581.004807,15:53:01.004807,5286,0.11000000
1660319593.728807,15:53:13.728807,5284,0.29900000
1660319606.580808,15:53:26.580808,5282,0.67600000
1660319619.374809,15:53:39.374809,5280,0.98900000
1660319631.410812,15:53:51.410812,5278,0.71100000
1660319644.149807,15:54:04.149807,5276,0.78100000
1660319656.253810,15:54:16.253810,5274,0.35900000
1660319669.100809,15:54:29.100809,5272,0.64700000
1660319681.701812,15:54:41.701812,5270,0.87000000
1660319693.975807,15:54:53.975807,5268,0.67700000
1660319706.443809,15:55:06.443809,5266,0.76600000
1660319719.184810,15:55:19.184810,5264,0.95500000
1660319731.487811,15:55:31.487811,5262,0.90400000
1660319743.814808,15:55:43.814808,5260,0.64500000
1660319755.946810,15:55:55.946810,5258,0.48200000
1660319768.974809,15:56:08.974809,5256,0.95700000
1660319781.048807,15:56:21.048807,5254,0.57400000
1660319793.652808,15:56:33.652808,5252,0.55200000
1660319806.614810,15:56:46.614810,5250,0.96400000
1660319818.652811,15:56:58.652811,5248,0.56900000
1660319831.420807,15:57:11.420807,5246,0.90400000
1660319843.530808,15:57:23.530808,5244,0.44700000
1660319856.211809,15:57:36.211809,5242,0.64200000
1660319869.158810,15:57:49.158810,5240,0.96700000
1660319881.203807,15:58:01.203807,5238,0.61500000
1660319893.567809,15:58:13.567809,5236,0.54300000
1660319906.265810,15:58:26.265810,5234,0.94200000
1660319918.254807,15:58:38.254807,5232,0.61000000
1660319930.358809,15:58:50.358809,5230,0.34500000
1660319942.886810,15:59:02.886810,5228,0.36800000
1660319955.644811,15:59:15.644811,5226,0.85000000
1660319967.833808,15:59:27.833808,5224,0.44700000
1660319980.223809,15:59:40.223809,5222,0.49000000
1660319992.768811,15:59:52.768811,5220,0.60500000
1660320005.039807,16:00:05.039807,5218,0.44000000
1660320017.699808,16:00:17.699808,5216,0.69900000
1660320030.297809,16:00:30.297809,5214,0.87100000
1660320042.526812,16:00:42.526812,5212,0.66000000
1660320054.863806,16:00:54.863806,5210,0.58400000
1660320067.153809,16:01:07.153809,5208,0.43400000
1660320079.828810,16:01:19.828810,5206,0.69700000
1660320092.595812,16:01:32.595812,5204,1.00000000
1660320104.452810,16:01:44.452810,5202,0.52900000
1660320117.272810,16:01:57.272810,5200,0.97900000
1660320129.626812,16:02:09.626812,5198,0.84700000
1660320142.115807,16:02:22.115807,5196,0.63200000
1660320154.239809,16:02:34.239809,5194,0.33700000
1660320167.041810,16:02:47.041810,5192,0.56600000
1660320178.960806,16:02:58.960806,5190,0.09800000
1660320191.983807,16:03:11.983807,5188,0.51500000
1660320204.088810,16:03:24.088810,5186,0.13000000
1660320217.010810,16:03:37.010810,5184,0.68400000
1660320229.604811,16:03:49.604811,5182,0.91600000
1660320242.021807,16:04:02.021807,5180,0.90300000
1660320254.397809,16:04:14.397809,5178,0.92300000
1660320266.877810,16:04:26.877810,5176,0.97900000
1660320279.148809,16:04:39.148809,5174,0.94200000
1660320291.420808,16:04:51.420808,5172,0.83300000
1660320304.084809,16:05:04.084809,5170,0.96600000
1660320316.160807,16:05:16.160807,5168,0.57600000
1660320328.955806,16:05:28.955806,5166,0.92300000
1660320341.017809,16:05:41.017809,5164,0.43800000
1660320353.860810,16:05:53.860810,5162,0.87700000
1660320366.462811,16:06:06.462811,5160,0.97700000
1660320378.482808,16:06:18.482808,5158,0.57000000
1660320391.518809,16:06:31.518809,5156,0.98600000
1660320403.819810,16:06:43.819810,5154,0.84800000
1660320416.268812,16:06:56.268812,5152,0.85400000
1660320428.277809,16:07:08.277809,5150,0.49100000
1660320440.609811,16:07:20.609811,5148,0.43200000
1660320453.125807,16:07:33.125807,5146,0.43000000
1660320465.770807,16:07:45.770807,5144,0.65100000
1660320478.642808,16:07:58.642808,5142,0.99400000
1660320491.032809,16:08:11.032809,5140,0.80200000
1660320503.628811,16:08:23.628811,5138,0.97300000
1660320515.782808,16:08:35.782808,5136,0.68200000
1660320527.905810,16:08:47.905810,5134,0.47800000
1660320540.202812,16:09:00.202812,5132,0.12600000
1660320553.205807,16:09:13.205807,5130,0.66800000
1660320565.819808,16:09:25.819808,5128,0.97300000
1660320578.278809,16:09:38.278809,5126,0.97700000
1660320590.254811,16:09:50.254811,5124,0.53100000
1660320602.843807,16:10:02.843807,5122,0.76600000
1660320615.464808,16:10:15.464808,5120,0.89500000
1660320627.694811,16:10:27.694811,5118,0.65100000
1660320640.449811,16:10:40.449811,5116,0.88900000
1660320652.492808,16:10:52.492808,5114,0.58700000
1660320664.706810,16:11:04.706810,5112,0.15700000
1660320677.509812,16:11:17.509812,5110,0.59800000
1660320689.980806,16:11:29.980806,5108,0.62800000
1660320702.398808,16:11:42.398808,5106,0.66200000
1660320714.770809,16:11:54.770809,5104,0.47100000
1660320727.563811,16:12:07.563811,5102,0.82200000
1660320739.669807,16:12:19.669807,5100,0.44000000
1660320752.597808,16:12:32.597808,5098,0.73500000
1660320764.832810,16:12:44.832810,5096,0.44500000
1660320777.476812,16:12:57.476812,5094,0.59200000
1660320789.991807,16:13:09.991807,5092,0.51800000
1660320802.313808,16:13:22.313808,5090,0.38600000
1660320815.428809,16:13:35.428809,5088,0.86200000
1660320827.393812,16:13:47.393812,5086,0.44600000
1660320840.127807,16:14:00.127807,5084,0.84400000
1660320852.539808,16:14:12.539808,5082,0.82700000
1660320865.123809,16:14:25.123809,5080,0.95200000
1660320877.419811,16:14:37.419811,5078,0.84600000
1660320889.887809,16:14:49.887809,5076,0.85600000
1660320901.977810,16:15:01.977810,5074,0.51800000
1660320914.383812,16:15:14.383812,5072,0.39100000
1660320927.374815,16:15:27.374815,5070,0.74200000
1660320940.049807,16:15:40.049807,5068,0.91900000
1660320952.125809,16:15:52.125809,5066,0.64200000
1660320964.202812,16:16:04.202812,5064,0.35000000
1660320976.887808,16:16:16.887808,5062,0.53200000
1660320989.732807,16:16:29.732807,5060,0.94200000
1660321002.195808,16:16:42.195808,5058,0.92800000
1660321014.162812,16:16:54.162812,5056,0.54000000
1660321026.870807,16:17:06.870807,5054,0.94100000
1660321038.879809,16:17:18.879809,5052,0.45800000
1660321051.442810,16:17:31.442810,5050,0.55300000
1660321064.015812,16:17:44.015812,5048,0.75400000
1660321076.634807,16:17:56.634807,5046,0.95800000
1660321089.072809,16:18:09.072809,5044,0.91000000
1660321100.937807,16:18:20.937807,5042,0.46900000
1660321114.078807,16:18:34.078807,5040,0.98000000
1660321126.213808,16:18:46.213808,5038,0.66700000
1660321138.569810,16:18:58.569810,5036,0.61500000
1660321151.020807,16:19:11.020807,5034,0.73200000
1660321163.764806,16:19:23.764806,5032,0.87100000
1660321175.952810,16:19:35.952810,5030,0.82900000
1660321188.587810,16:19:48.587810,5028,0.90300000
1660321200.688807,16:20:00.688807,5026,0.62500000
1660321213.460809,16:20:13.460809,5024,0.84300000
1660321225.648811,16:20:25.648811,5022,0.69500000
1660321237.577808,16:20:37.577808,5020,0.22100000
1660321250.257808,16:20:50.257808,5018,0.45600000
1660321262.497811,16:21:02.497811,5016,0.19600000
1660321275.537811,16:21:15.537811,5014,0.69500000
1660321287.764807,16:21:27.764807,5012,0.33900000
1660321300.612809,16:21:40.612809,5010,0.65200000
1660321312.908810,16:21:52.908810,5008,0.52600000
1660321325.548811,16:22:05.548811,5006,0.62100000
1660321338.404812,16:22:18.404812,5004,0.96300000
1660321350.350809,16:22:30.350809,5002,0.52100000
1660321363.244809,16:22:43.244809,5000,0.95000000
1660321375.267807,16:22:55.267807,4998,0.66900000
1660321387.755808,16:23:07.755808,4996,0.57100000
1660321400.397808,16:23:20.397808,4994,0.62200000
1660321412.628811,16:23:32.628811,4992,0.33900000
1660321425.584811,16:23:45.584811,4990,0.76800000
1660321438.182807,16:23:58.182807,4988,0.92400000
1660321450.523808,16:24:10.523808,4986,0.77900000
1660321462.795811,16:24:22.795811,4984,0.45300000
1660321474.835807,16:24:34.835807,4982,0.06700000
1660321487.884807,16:24:47.884807,4980,0.61300000
1660321500.597808,16:25:00.597808,4978,0.81300000
1660321512.820811,16:25:12.820811,4976,0.66400000
1660321525.483811,16:25:25.483811,4974,0.99100000
1660321537.502808,16:25:37.502808,4972,0.50700000
1660321549.879812,16:25:49.879812,4970,0.49900000
1660321562.414812,16:26:02.414812,4968,0.53400000
1660321574.253808,16:26:14.253808,4966,0.11400000
1660321586.830810,16:26:26.830810,4964,0.36700000
1660321599.367812,16:26:39.367812,4962,0.50000000
1660321612.267811,16:26:52.267811,4960,0.82400000
1660321624.257809,16:27:04.257809,4958,0.44600000
1660321637.225809,16:27:17.225809,4956,0.86100000
1660321649.359811,16:27:29.359811,4954,0.73400000
1660321661.618807,16:27:41.618807,4952,0.41400000
1660321674.083808,16:27:54.083808,4950,0.42800000
1660321686.802811,16:28:06.802811,4948,0.76600000
1660321699.335811,16:28:19.335811,4946,0.94000000
1660321711.641807,16:28:31.641807,4944,0.83500000
1660321723.764809,16:28:43.764809,4942,0.60900000
1660321736.046811,16:28:56.046811,4940,0.34900000
1660321748.829806,16:29:08.829806,4938,0.71700000
1660321761.549809,16:29:21.549809,4936,0.89700000
1660321773.587809,16:29:33.587809,4934,0.45600000
1660321786.029811,16:29:46.029811,4932,0.49300000
1660321798.427807,16:29:58.427807,4930,0.45400000
1660321810.708809,16:30:10.708809,4928,0.35700000
1660321823.598810,16:30:23.598810,4926,0.90800000
1660321835.398807,16:30:35.398807,4924,0.43900000
1660321848.097809,16:30:48.097809,4922,0.65100000
1660321860.830809,16:31:00.830809,4920,0.90100000
1660321873.134812,16:31:13.134812,4918,0.94300000
1660321885.070808,16:31:25.070808,4916,0.45800000
1660321897.567809,16:31:37.567809,4914,0.32400000
1660321910.418810,16:31:50.418810,4912,0.75300000
1660321922.885811,16:32:02.885811,4910,0.74100000
1660321935.158808,16:32:15.158808,4908,0.67400000
1660321947.762809,16:32:27.762809,4906,0.90000000
1660321960.001811,16:32:40.001811,4904,0.59800000
1660321972.489796,16:32:52.489796,4902,0.72300000
1660321985.156807,16:33:05.156807,4900,0.74900000
1660321997.147810,16:33:17.147810,4898,0.37400000
1660322009.921810,16:33:29.921810,4896,0.59700000
1660322022.767813,16:33:42.767813,4894,0.99600000
1660322035.007806,16:33:55.007806,4892,0.70500000
1660322047.036810,16:34:07.036810,4890,0.27000000
1660322059.676811,16:34:19.676811,4888,0.44400000
1660322072.458806,16:34:32.458806,4886,0.95300000
1660322084.754808,16:34:44.754808,4884,0.81400000
1660322096.978809,16:34:56.978809,4882,0.51500000
1660322109.692811,16:35:09.692811,4880,0.84400000
1660322122.145807,16:35:22.145807,4878,0.85400000
1660322134.606809,16:35:34.606809,4876,0.76200000
1660322147.142809,16:35:47.142809,4874,0.90600000
1660322159.572811,16:35:59.572811,4872,0.63600000
1660322171.536807,16:36:11.536807,4870,0.23400000
1660322184.396808,16:36:24.396808,4868,0.53000000
1660322197.215809,16:36:37.215809,4866,0.96500000
1660322209.752810,16:36:49.752810,4864,0.99900000
1660322221.669807,16:37:01.669807,4862,0.60300000
1660322233.674810,16:37:13.674810,4860,0.16400000
1660322246.561811,16:37:26.561811,4858,0.56200000
1660322259.207812,16:37:39.207812,4856,0.70100000
1660322271.452808,16:37:51.452808,4854,0.55200000
1660322284.356808,16:38:04.356808,4852,0.95700000
1660322296.651811,16:38:16.651811,4850,0.94500000
1660322308.805807,16:38:28.805807,4848,0.57600000
1660322321.601808,16:38:41.601808,4846,0.84900000
1660322333.948809,16:38:53.948809,4844,0.70000000
1660322346.155811,16:39:06.155811,4842,0.45900000
1660322358.917806,16:39:18.917806,4840,0.85500000
