,,,Trigger SOV_GunStart Applied Dither
Time,Time,Shot,Value (Seconds)
1660315606.490801,14:46:46.490801,5925,0.83800000
1660315618.699801,14:46:58.699801,5923,0.70800000
1660315631.339801,14:47:11.339801,5921,0.92800000
1660315643.336801,14:47:23.336801,5919,0.56400000
1660315655.396801,14:47:35.396801,5917,0.29100000
1660315668.020801,14:47:48.020801,5915,0.59700000
1660315680.066801,14:48:00.066801,5913,0.18500000
1660315692.179801,14:48:12.179801,5911,0.07100000
1660315704.515801,14:48:24.515801,5909,0.07300000
1660315717.487801,14:48:37.487801,5907,0.49400000
1660315730.473801,14:48:50.473801,5905,0.96300000
1660315742.434801,14:49:02.434801,5903,0.51400000
1660315755.208801,14:49:15.208801,5901,0.79600000
1660315767.628801,14:49:27.628801,5899,0.83700000
1660315779.849801,14:49:39.849801,5897,0.67400000
1660315792.408801,14:49:52.408801,5895,0.89700000
1660315804.632801,14:50:04.632801,5893,0.54300000
1660315816.634801,14:50:16.634801,5891,0.24500000
1660315829.414801,14:50:29.414801,5889,0.61900000
1660315841.619801,14:50:41.619801,5887,0.56900000
1660315854.443801,14:50:54.443801,5885,0.75100000
1660315866.986801,14:51:06.986801,5883,0.93000000
1660315879.460801,14:51:19.460801,5881,0.89500000
1660315891.529801,14:51:31.529801,5879,0.60000000
1660315904.092801,14:51:44.092801,5877,0.62400000
1660315916.911801,14:51:56.911801,5875,0.91500000
1660315929.099801,14:52:09.099801,5873,0.59100000
1660315941.419801,14:52:21.419801,5871,0.56800000
1660315953.636801,14:52:33.636801,5869,0.40800000
1660315965.446801,14:52:45.446801,5867,0.02400000
1660315978.130801,14:52:58.130801,5865,0.25600000
1660315990.681801,14:53:10.681801,5863,0.31000000
1660316003.891801,14:53:23.891801,5861,0.81100000
1660316016.158801,14:53:36.158801,5859,0.66800000
1660316028.562801,14:53:48.562801,5857,0.46600000
1660316041.122801,14:54:01.122801,5855,0.77500000
1660316053.411801,14:54:13.411801,5853,0.70500000
1660316066.056801,14:54:26.056801,5851,0.86900000
1660316078.027801,14:54:38.027801,5849,0.42900000
1660316090.775801,14:54:50.775801,5847,0.84300000
1660316103.243801,14:55:03.243801,5845,0.95200000
1660316115.066801,14:55:15.066801,5843,0.54700000
1660316128.127801,14:55:28.127801,5841,0.89200000
1660316140.545801,14:55:40.545801,5839,0.82400000
1660316153.187801,14:55:53.187801,5837,0.85100000
1660316165.432801,14:56:05.432801,5835,0.66400000
1660316178.221801,14:56:18.221801,5833,0.94000000
1660316190.558801,14:56:30.558801,5831,0.98800000
1660316202.899801,14:56:42.899801,5829,0.76800000
1660316214.844801,14:56:54.844801,5827,0.29500000
1660316227.488801,14:57:07.488801,5825,0.45100000
1660316240.268801,14:57:20.268801,5823,0.76200000
1660316252.314801,14:57:32.314801,5821,0.40900000
1660316264.816801,14:57:44.816801,5819,0.51900000
1660316277.118801,14:57:57.118801,5817,0.33500000
1660316290.027801,14:58:10.027801,5815,0.85100000
1660316302.492801,14:58:22.492801,5813,0.78900000
1660316314.615801,14:58:34.615801,5811,0.40100000
1660316327.671801,14:58:47.671801,5809,0.88800000
1660316339.978801,14:58:59.978801,5807,0.68700000
1660316351.848801,14:59:11.848801,5805,0.22800000
1660316364.472801,14:59:24.472801,5803,0.47800000
1660316377.208801,14:59:37.208801,5801,0.87200000
1660316389.562801,14:59:49.562801,5799,0.97400000
1660316402.053801,15:00:02.053801,5797,0.84200000
1660316414.098801,15:00:14.098801,5795,0.68400000
1660316426.726801,15:00:26.726801,5793,0.94200000
1660316438.848801,15:00:38.848801,5791,0.73300000
1660316451.498801,15:00:51.498801,5789,0.88000000
1660316463.928801,15:01:03.928801,5787,0.86000000
1660316476.291801,15:01:16.291801,5785,0.77100000
1660316488.673801,15:01:28.673801,5783,0.84800000
1660316501.228801,15:01:41.228801,5781,0.85400000
1660316513.243801,15:01:53.243801,5779,0.45700000
1660316525.473801,15:02:05.473801,5777,0.03200000
1660316537.994801,15:02:17.994801,5775,0.27200000
1660316551.060801,15:02:31.060801,5773,0.69800000
1660316562.961801,15:02:42.961801,5771,0.22500000
1660316575.786801,15:02:55.786801,5769,0.55300000
1660316588.539801,15:03:08.539801,5767,0.91100000
1660316600.757801,15:03:20.757801,5765,0.58500000
1660316613.370801,15:03:33.370801,5763,0.99700000
1660316625.550801,15:03:45.550801,5761,0.75100000
1660316637.847801,15:03:57.847801,5759,0.55500000
1660316650.048801,15:04:10.048801,5757,0.21400000
1660316663.096801,15:04:23.096801,5755,0.75900000
1660316675.171801,15:04:35.171801,5753,0.33600000
1660316687.859801,15:04:47.859801,5751,0.67800000
1660316700.435801,15:05:00.435801,5749,0.46800000
1660316712.396801,15:05:12.396801,5747,0.14200000
1660316725.422801,15:05:25.422801,5745,0.60400000
1660316737.811801,15:05:37.811801,5743,0.59700000
1660316750.391801,15:05:50.391801,5741,0.65500000
1660316763.070801,15:06:03.070801,5739,0.90100000
1660316775.162801,15:06:15.162801,5737,0.71700000
1660316787.564801,15:06:27.564801,5735,0.78900000
1660316800.254801,15:06:40.254801,5733,0.98700000
1660316812.311801,15:06:52.311801,5731,0.56800000
1660316824.726801,15:07:04.726801,5729,0.52900000
1660316837.327801,15:07:17.327801,5727,0.63700000
1660316849.929801,15:07:29.929801,5725,0.85900000
1660316862.097801,15:07:42.097801,5723,0.64700000
1660316874.995801,15:07:54.995801,5721,0.99800000
1660316886.885801,15:08:06.885801,5719,0.60500000
1660316899.183801,15:08:19.183801,5717,0.50000000
1660316912.067801,15:08:32.067801,5715,0.97100000
1660316924.115801,15:08:44.115801,5713,0.54800000
1660316936.545801,15:08:56.545801,5711,0.30800000
1660316948.864801,15:09:08.864801,5709,0.27600000
1660316961.214801,15:09:21.214801,5707,0.14500000
1660316973.976801,15:09:33.976801,5705,0.55100000
1660316986.825801,15:09:46.825801,5703,0.91400000
1660316999.140801,15:09:59.140801,5701,0.65400000
1660317011.438801,15:10:11.438801,5699,0.58200000
1660317024.112801,15:10:24.112801,5697,0.89100000
1660317036.061801,15:10:36.061801,5695,0.44800000
1660317048.640801,15:10:48.640801,5693,0.49500000
1660317061.112801,15:11:01.112801,5691,0.62200000
1660317073.368801,15:11:13.368801,5689,0.25400000
1660317085.876801,15:11:25.876801,5687,0.29800000
1660317098.553801,15:11:38.553801,5685,0.46400000
1660317111.170801,15:11:51.170801,5683,0.68200000
1660317123.933801,15:12:03.933801,5681,0.96000000
1660317136.092801,15:12:16.092801,5679,0.71800000
1660317148.223801,15:12:28.223801,5677,0.44300000
1660317160.678801,15:12:40.678801,5675,0.40000000
1660317173.482801,15:12:53.482801,5673,0.76000000
1660317185.830801,15:13:05.830801,5671,0.59100000
1660317197.785801,15:13:17.785801,5669,0.12000000
1660317210.144801,15:13:30.144801,5667,0.14800000
1660317223.080801,15:13:43.080801,5665,0.69600000
1660317235.605801,15:13:55.605801,5663,0.91300000
1660317247.991801,15:14:07.991801,5661,0.74900000
1660317260.047801,15:14:20.047801,5659,0.42900000
1660317272.720801,15:14:32.720801,5657,0.42000000
1660317285.091801,15:14:45.091801,5655,0.54100000
1660317297.828801,15:14:57.828801,5653,0.66500000
1660317309.746801,15:15:09.746801,5651,0.25100000
1660317322.725801,15:15:22.725801,5649,0.50100000
1660317335.137801,15:15:35.137801,5647,0.84900000
1660317347.511801,15:15:47.511801,5645,0.46800000
1660317360.440801,15:16:00.440801,5643,0.94600000
1660317373.070801,15:16:13.070801,5641,0.98100000
1660317385.431801,15:16:25.431801,5639,0.89500000
1660317397.387801,15:16:37.387801,5637,0.41000000
1660317409.488801,15:16:49.488801,5635,0.09400000
1660317422.308801,15:17:02.308801,5633,0.50900000
1660317434.960801,15:17:14.960801,5631,0.96700000
1660317447.261801,15:17:27.261801,5629,0.66300000
1660317459.509801,15:17:39.509801,5627,0.51800000
1660317471.657801,15:17:51.657801,5625,0.26600000
1660317484.443801,15:18:04.443801,5623,0.54000000
1660317496.994801,15:18:16.994801,5621,0.71300000
1660317509.665801,15:18:29.665801,5619,0.88700000
1660317521.976801,15:18:41.976801,5617,0.80000000
1660317534.351801,15:18:54.351801,5615,0.85800000
1660317546.642801,15:19:06.642801,5613,0.68600000
1660317558.702801,15:19:18.702801,5611,0.39000000
1660317571.432801,15:19:31.432801,5609,0.61400000
1660317584.447801,15:19:44.447801,5607,0.95000000
1660317596.872801,15:19:56.872801,5605,0.95000000
1660317608.777801,15:20:08.777801,5603,0.50200000
1660317621.526801,15:20:21.526801,5601,0.85500000
1660317633.622801,15:20:33.622801,5599,0.49500000
1660317646.249801,15:20:46.249801,5597,0.64900000
1660317659.080801,15:20:59.080801,5595,0.95000000
1660317671.299801,15:21:11.299801,5593,0.75700000
1660317683.671801,15:21:23.671801,5591,0.87500000
1660317696.114801,15:21:36.114801,5589,0.92500000
1660317708.126801,15:21:48.126801,5587,0.72400000
1660317720.376801,15:22:00.376801,5585,0.32400000
1660317732.776801,15:22:12.776801,5583,0.29100000
1660317745.553801,15:22:25.553801,5581,0.62700000
1660317758.395801,15:22:38.395801,5579,0.90000000
1660317770.445801,15:22:50.445801,5577,0.42300000
1660317782.987801,15:23:02.987801,5575,0.49200000
1660317795.662801,15:23:15.662801,5573,0.69400000
1660317808.006801,15:23:28.006801,5571,0.53700000
1660317820.298801,15:23:40.298801,5569,0.29100000
1660317832.983802,15:23:52.983802,5567,0.74500000
1660317845.669801,15:24:05.669801,5565,0.64800000
1660317857.542801,15:24:17.542801,5563,0.20600000
1660317870.525801,15:24:30.525801,5561,0.73400000
1660317882.727801,15:24:42.727801,5559,0.56500000
1660317895.309801,15:24:55.309801,5557,0.69100000
1660317907.663801,15:25:07.663801,5555,0.62800000
1660317919.999801,15:25:19.999801,5553,0.56200000
1660317932.610801,15:25:32.610801,5551,0.70000000
1660317944.525801,15:25:44.525801,5549,0.31100000
1660317956.950801,15:25:56.950801,5547,0.32400000
1660317969.920801,15:26:09.920801,5545,0.81700000
1660317981.842801,15:26:21.842801,5543,0.38000000
1660317994.108801,15:26:34.108801,5541,0.21000000
1660318007.247801,15:26:47.247801,5539,0.62700000
1660318019.774801,15:26:59.774801,5537,0.71800000
1660318031.858801,15:27:11.858801,5535,0.45000000
1660318044.662801,15:27:24.662801,5533,0.77100000
1660318056.564801,15:27:36.564801,5531,0.40500000
1660318068.622801,15:27:48.622801,5529,0.12900000
1660318081.649801,15:28:01.649801,5527,0.72700000
1660318093.772801,15:28:13.772801,5525,0.29000000
1660318106.548801,15:28:26.548801,5523,0.59800000
1660318119.321801,15:28:39.321801,5521,0.87000000
1660318131.530801,15:28:51.530801,5519,0.62200000
1660318143.742801,15:29:03.742801,5517,0.50800000
1660318156.233801,15:29:16.233801,5515,0.73800000
1660318168.753801,15:29:28.753801,5513,0.69800000
1660318180.928801,15:29:40.928801,5511,0.39300000
1660318193.634801,15:29:53.634801,5509,0.79500000
1660318206.320801,15:30:06.320801,5507,0.84000000
1660318218.384801,15:30:18.384801,5505,0.54000000
1660318231.087801,15:30:31.087801,5503,0.68300000
1660318243.798801,15:30:43.798801,5501,0.99300000
1660318256.158801,15:30:56.158801,5499,0.95600000
1660318268.214801,15:31:08.214801,5497,0.64500000
1660318280.235801,15:31:20.235801,5495,0.19600000
1660318292.825801,15:31:32.825801,5493,0.47000000
1660318305.096801,15:31:45.096801,5491,0.30600000
1660318317.736801,15:31:57.736801,5489,0.31500000
1660318330.475801,15:32:10.475801,5487,0.69000000
1660318342.686801,15:32:22.686801,5485,0.28500000
1660318355.419801,15:32:35.419801,5483,0.73700000
1660318368.328801,15:32:48.328801,5481,0.89700000
1660318380.682801,15:33:00.682801,5479,0.90000000
1660318393.072801,15:33:13.072801,5477,0.89500000
1660318405.639801,15:33:25.639801,5475,0.99800000
1660318417.547801,15:33:37.547801,5473,0.52500000
1660318429.713801,15:33:49.713801,5471,0.24500000
1660318442.976801,15:34:02.976801,5469,0.91200000
1660318455.089801,15:34:15.089801,5467,0.53300000
1660318467.442801,15:34:27.442801,5465,0.33600000
1660318480.247801,15:34:40.247801,5463,0.67000000
1660318492.444801,15:34:52.444801,5461,0.40100000
1660318505.019801,15:35:05.019801,5459,0.90200000
1660318517.681801,15:35:17.681801,5457,0.95700000
1660318529.921801,15:35:29.921801,5455,0.86700000
1660318542.427801,15:35:42.427801,5453,0.99600000
1660318554.943801,15:35:54.943801,5451,0.81200000
1660318566.952801,15:36:06.952801,5449,0.45600000
1660318579.924801,15:36:19.924801,5447,0.66100000
1660318592.340801,15:36:32.340801,5445,0.86800000
1660318604.316801,15:36:44.316801,5443,0.43100000
1660318617.209801,15:36:57.209801,5441,0.87200000
1660318629.689801,15:37:09.689801,5439,0.91300000
1660318642.194801,15:37:22.194801,5437,0.96900000
1660318654.619801,15:37:34.619801,5435,0.89500000
1660318666.859801,15:37:46.859801,5433,0.55600000
1660318678.912801,15:37:58.912801,5431,0.30600000
1660318691.490801,15:38:11.490801,5429,0.49100000
1660318703.568801,15:38:23.568801,5427,0.11500000
1660318716.841801,15:38:36.841801,5425,0.80100000
1660318729.518801,15:38:49.518801,5423,0.97800000
1660318741.603801,15:39:01.603801,5421,0.67900000
1660318753.987801,15:39:13.987801,5419,0.49800000
1660318766.399801,15:39:26.399801,5417,0.74800000
1660318779.076801,15:39:39.076801,5415,0.97800000
1660318791.631801,15:39:51.631801,5413,0.96200000
1660318803.460801,15:40:03.460801,5411,0.48100000
1660318815.867801,15:40:15.867801,5409,0.30800000
1660318828.606801,15:40:28.606801,5407,0.75700000
1660318840.697801,15:40:40.697801,5405,0.28000000
1660318853.286801,15:40:53.286801,5403,0.58100000
1660318865.916801,15:41:05.916801,5401,0.90000000
1660318878.117801,15:41:18.117801,5399,0.46400000
1660318890.376801,15:41:30.376801,5397,0.28600000
1660318903.220801,15:41:43.220801,5395,0.67100000
1660318915.750801,15:41:55.750801,5393,0.75300000
1660318927.757801,15:42:07.757801,5391,0.41200000
1660318940.292801,15:42:20.292801,5389,0.35300000
1660318952.812801,15:42:32.812801,5387,0.43000000
1660318964.872801,15:42:44.872801,5385,0.08300000
1660318977.604801,15:42:57.604801,5383,0.37700000
1660318990.531801,15:43:10.531801,5381,0.84000000
1660319002.680801,15:43:22.680801,5379,0.63800000
1660319015.163801,15:43:35.163801,5377,0.77700000
1660319027.527801,15:43:47.527801,5375,0.69000000
1660319039.554801,15:43:59.554801,5373,0.26500000
1660319052.432801,15:44:12.432801,5371,0.71400000
1660319065.098801,15:44:25.098801,5369,0.96900000
1660319077.399801,15:44:37.399801,5367,0.78400000
1660319089.750801,15:44:49.750801,5365,0.55700000
1660319102.410801,15:45:02.410801,5363,0.68400000
1660319115.368801,15:45:15.368801,5361,0.99200000
1660319127.613801,15:45:27.613801,5359,0.84000000
1660319140.232801,15:45:40.232801,5357,0.98100000
1660319152.190801,15:45:52.190801,5355,0.62400000
1660319164.659801,15:46:04.659801,5353,0.64200000
1660319177.372801,15:46:17.372801,5351,0.83600000
1660319189.741801,15:46:29.741801,5349,0.63500000
1660319202.102801,15:46:42.102801,5347,0.68800000
1660319214.424801,15:46:54.424801,5345,0.66000000
1660319226.853801,15:47:06.853801,5343,0.59000000
1660319238.936801,15:47:18.936801,5341,0.48900000
1660319252.133801,15:47:32.133801,5339,0.96500000
1660319264.116801,15:47:44.116801,5337,0.50400000
1660319276.778801,15:47:56.778801,5335,0.81400000
1660319288.969801,15:48:08.969801,5333,0.47600000
1660319301.659801,15:48:21.659801,5331,0.71200000
1660319314.383801,15:48:34.383801,5329,0.95700000
1660319326.620801,15:48:46.620801,5327,0.65800000
1660319339.453801,15:48:59.453801,5325,0.99900000
1660319351.387801,15:49:11.387801,5323,0.52400000
1660319364.366801,15:49:24.366801,5321,0.96700000
1660319376.986801,15:49:36.986801,5319,0.97800000
1660319388.822801,15:49:48.822801,5317,0.52300000
1660319401.569801,15:50:01.569801,5315,0.82500000
1660319413.779801,15:50:13.779801,5313,0.73300000
1660319426.328801,15:50:26.328801,5311,0.73100000
1660319439.148801,15:50:39.148801,5309,0.96600000
1660319451.289801,15:50:51.289801,5307,0.66500000
1660319463.445801,15:51:03.445801,5305,0.43100000
1660319476.068801,15:51:16.068801,5303,0.65000000
1660319488.114801,15:51:28.114801,5301,0.33000000
1660319500.632801,15:51:40.632801,5299,0.49700000
1660319513.188801,15:51:53.188801,5297,0.53400000
1660319526.158801,15:52:06.158801,5295,0.98200000
1660319538.535801,15:52:18.535801,5293,0.86100000
1660319550.597801,15:52:30.597801,5291,0.60700000
1660319563.092801,15:52:43.092801,5289,0.79900000
1660319575.112801,15:52:55.112801,5287,0.38300000
1660319587.951801,15:53:07.951801,5285,0.74300000
1660319600.187801,15:53:20.187801,5283,0.57700000
1660319613.110801,15:53:33.110801,5281,0.99800000
1660319625.194801,15:53:45.194801,5279,0.69600000
1660319637.253801,15:53:57.253801,5277,0.27900000
1660319650.164801,15:54:10.164801,5275,0.53200000
1660319662.436801,15:54:22.436801,5273,0.24600000
1660319675.006801,15:54:35.006801,5271,0.39900000
1660319687.579801,15:54:47.579801,5269,0.51800000
1660319700.358801,15:55:00.358801,5267,0.86500000
1660319712.622801,15:55:12.622801,5265,0.67800000
1660319724.598801,15:55:24.598801,5263,0.21200000
1660319737.003801,15:55:37.003801,5261,0.16300000
1660319750.010801,15:55:50.010801,5259,0.73900000
1660319762.090801,15:56:02.090801,5257,0.40800000
1660319774.535801,15:56:14.535801,5255,0.37900000
1660319787.595801,15:56:27.595801,5253,0.80700000
1660319799.937801,15:56:39.937801,5251,0.66500000
1660319812.796801,15:56:52.796801,5249,0.88500000
1660319824.828801,15:57:04.828801,5247,0.61900000
1660319837.471801,15:57:17.471801,5245,0.65500000
1660319849.976801,15:57:29.976801,5243,0.65700000
1660319862.924801,15:57:42.924801,5241,0.99800000
1660319875.122801,15:57:55.122801,5239,0.71700000
1660319887.463801,15:58:07.463801,5237,0.56600000
1660319899.427801,15:58:19.427801,5235,0.39700000
1660319911.830801,15:58:31.830801,5233,0.41800000
1660319924.323801,15:58:44.323801,5231,0.52100000
1660319937.094801,15:58:57.094801,5229,0.90800000
1660319949.464801,15:59:09.464801,5227,0.86500000
1660319961.876801,15:59:21.876801,5225,0.64700000
1660319974.227801,15:59:34.227801,5223,0.65500000
1660319986.784801,15:59:46.784801,5221,0.87900000
1660319998.989801,15:59:58.989801,5219,0.52800000
1660320011.468801,16:00:11.468801,5217,0.65300000
1660320024.153801,16:00:24.153801,5215,0.86000000
1660320036.029801,16:00:36.029801,5213,0.38100000
1660320048.759801,16:00:48.759801,5211,0.71000000
1660320060.923801,16:01:00.923801,5209,0.39700000
1660320073.866801,16:01:13.866801,5207,0.97500000
1660320086.359801,16:01:26.359801,5205,0.96700000
1660320098.130801,16:01:38.130801,5203,0.50000000
1660320111.121801,16:01:51.121801,5201,0.98700000
1660320123.518801,16:02:03.518801,5199,0.88300000
1660320136.013801,16:02:16.013801,5197,0.85600000
1660320148.318801,16:02:28.318801,5195,0.84600000
1660320160.601801,16:02:40.601801,5193,0.40000000
1660320173.125801,16:02:53.125801,5191,0.63200000
1660320185.976801,16:03:05.976801,5189,0.89300000
1660320198.530801,16:03:18.530801,5187,0.94000000
1660320210.751801,16:03:30.751801,5185,0.57700000
1660320222.617801,16:03:42.617801,5183,0.20700000
1660320234.951801,16:03:54.951801,5181,0.08600000
1660320247.623801,16:04:07.623801,5179,0.49000000
1660320259.946801,16:04:19.946801,5177,0.27200000
1660320272.320801,16:04:32.320801,5175,0.39900000
1660320284.871801,16:04:44.871801,5173,0.53300000
1660320297.581801,16:04:57.581801,5171,0.85000000
1660320310.221801,16:05:10.221801,5169,0.91400000
1660320322.297801,16:05:22.297801,5167,0.50200000
1660320335.085801,16:05:35.085801,5165,0.86600000
1660320347.213801,16:05:47.213801,5163,0.58400000
1660320360.231801,16:06:00.231801,5161,0.99900000
1660320372.190801,16:06:12.190801,5159,0.64100000
1660320384.932801,16:06:24.932801,5157,0.64400000
1660320397.271801,16:06:37.271801,5155,0.56900000
1660320409.310801,16:06:49.310801,5153,0.15400000
1660320421.637801,16:07:01.637801,5151,0.02500000
1660320434.430801,16:07:14.430801,5149,0.43200000
1660320447.363801,16:07:27.363801,5147,0.89600000
1660320459.386801,16:07:39.386801,5145,0.50600000
1660320471.870801,16:07:51.870801,5143,0.58500000
1660320484.294801,16:08:04.294801,5141,0.40900000
1660320496.774801,16:08:16.774801,5139,0.64900000
1660320509.244801,16:08:29.244801,5137,0.34900000
1660320521.398801,16:08:41.398801,5135,0.09800000
1660320533.982801,16:08:53.982801,5133,0.31100000
1660320546.660801,16:09:06.660801,5131,0.41800000
1660320558.987801,16:09:18.987801,5129,0.35000000
1660320571.619801,16:09:31.619801,5127,0.71300000
1660320584.335801,16:09:44.335801,5125,0.84600000
1660320596.106801,16:09:56.106801,5123,0.37900000
1660320608.885801,16:10:08.885801,5121,0.73900000
1660320621.376801,16:10:21.376801,5119,0.76100000
1660320634.298801,16:10:34.298801,5117,0.97600000
1660320646.292801,16:10:46.292801,5115,0.77100000
1660320658.826801,16:10:58.826801,5113,0.65000000
1660320671.366801,16:11:11.366801,5111,0.77200000
1660320683.808801,16:11:23.808801,5109,0.76400000
1660320696.108801,16:11:36.108801,5107,0.70000000
1660320708.471801,16:11:48.471801,5105,0.45300000
1660320721.217801,16:12:01.217801,5103,0.72700000
1660320733.303801,16:12:13.303801,5101,0.28400000
1660320746.267801,16:12:26.267801,5099,0.75900000
1660320758.448801,16:12:38.448801,5097,0.40400000
1660320771.324801,16:12:51.324801,5095,0.72100000
1660320783.946801,16:13:03.946801,5093,0.78500000
1660320795.912801,16:13:15.912801,5091,0.36400000
1660320808.895801,16:13:28.895801,5089,0.66800000
1660320821.188801,16:13:41.188801,5087,0.56600000
1660320833.824801,16:13:53.824801,5085,0.73700000
1660320845.844801,16:14:05.844801,5083,0.36200000
1660320858.835801,16:14:18.835801,5081,0.95600000
1660320871.185801,16:14:31.185801,5079,0.89300000
1660320883.723801,16:14:43.723801,5077,0.96300000
1660320896.202801,16:14:56.202801,5075,0.99600000
1660320908.474801,16:15:08.474801,5073,0.77900000
1660320921.196801,16:15:21.196801,5071,0.95300000
1660320933.560801,16:15:33.560801,5069,0.61600000
1660320946.313801,16:15:46.313801,5067,0.92300000
1660320958.120801,16:15:58.120801,5065,0.51900000
1660320970.939801,16:16:10.939801,5063,0.93000000
1660320983.396801,16:16:23.396801,5061,0.75800000
1660320995.276801,16:16:35.276801,5059,0.27700000
1660321008.258801,16:16:48.258801,5057,0.73900000
1660321020.282801,16:17:00.282801,5055,0.41500000
1660321032.514801,16:17:12.514801,5053,0.31800000
1660321045.443801,16:17:25.443801,5051,0.82600000
1660321057.997801,16:17:37.997801,5049,0.95300000
1660321070.408801,16:17:50.408801,5047,0.76600000
1660321082.896801,16:18:02.896801,5045,0.97100000
1660321094.918801,16:18:14.918801,5043,0.68500000
1660321107.761801,16:18:27.761801,5041,0.98900000
1660321120.270801,16:18:40.270801,5039,0.81400000
1660321132.369801,16:18:52.369801,5037,0.58000000
1660321144.429801,16:19:04.429801,5035,0.34700000
1660321156.852801,16:19:16.852801,5033,0.37800000
1660321169.807801,16:19:29.807801,5031,0.85900000
1660321182.085801,16:19:42.085801,5029,0.76200000
1660321194.053801,16:19:54.053801,5027,0.29000000
1660321206.969801,16:20:06.969801,5025,0.61300000
1660321219.368801,16:20:19.368801,5023,0.61900000
1660321232.053801,16:20:32.053801,5021,0.74100000
1660321244.374801,16:20:44.374801,5019,0.95200000
1660321256.637801,16:20:56.637801,5017,0.59600000
1660321269.279801,16:21:09.279801,5015,0.73500000
1660321281.807801,16:21:21.807801,5013,0.61700000
1660321294.553801,16:21:34.553801,5011,0.92500000
1660321306.662801,16:21:46.662801,5009,0.50700000
1660321319.089801,16:21:59.089801,5007,0.42200000
1660321331.846801,16:22:11.846801,5005,0.68600000
1660321344.010801,16:22:24.010801,5003,0.29700000
1660321356.869801,16:22:36.869801,5001,0.70800000
1660321369.145801,16:22:49.145801,4999,0.87500000
1660321381.534801,16:23:01.534801,4997,0.67700000
1660321394.002801,16:23:14.002801,4995,0.55200000
1660321406.776801,16:23:26.776801,4993,0.71900000
1660321419.395801,16:23:39.395801,4991,0.77500000
1660321431.482801,16:23:51.482801,4989,0.46300000
1660321444.263801,16:24:04.263801,4987,0.73500000
1660321456.696801,16:24:16.696801,4985,0.70900000
1660321469.440801,16:24:29.440801,4983,0.69200000
1660321481.296801,16:24:41.296801,4981,0.21500000
1660321494.253801,16:24:54.253801,4979,0.77500000
1660321506.448801,16:25:06.448801,4977,0.50600000
1660321518.458801,16:25:18.458801,4975,0.15700000
1660321531.429801,16:25:31.429801,4973,0.46700000
1660321543.995801,16:25:43.995801,4971,0.79500000
1660321556.620801,16:25:56.620801,4969,0.99900000
1660321568.465801,16:26:08.465801,4967,0.51200000
1660321581.339801,16:26:21.339801,4965,0.99900000
1660321593.278801,16:26:33.278801,4963,0.71300000
1660321605.940801,16:26:45.940801,4961,0.81100000
1660321618.449801,16:26:58.449801,4959,0.87800000
1660321630.836801,16:27:10.836801,4957,0.82000000
1660321642.894801,16:27:22.894801,4955,0.40300000
1660321654.948801,16:27:34.948801,4953,0.10300000
1660321667.747801,16:27:47.747801,4951,0.26700000
1660321680.157801,16:28:00.157801,4949,0.37500000
1660321692.866801,16:28:12.866801,4947,0.68300000
1660321704.853801,16:28:24.853801,4945,0.27800000
1660321717.675801,16:28:37.675801,4943,0.71000000
1660321730.178801,16:28:50.178801,4941,0.76300000
1660321742.461801,16:29:02.461801,4939,0.65400000
1660321755.509801,16:29:15.509801,4937,0.91800000
1660321767.277801,16:29:27.277801,4935,0.52400000
1660321780.255801,16:29:40.255801,4933,0.93700000
1660321792.755801,16:29:52.755801,4931,0.85900000
1660321804.963801,16:30:04.963801,4929,0.75200000
1660321817.548801,16:30:17.548801,4927,0.95900000
1660321829.375801,16:30:29.375801,4925,0.61000000
1660321841.622801,16:30:41.622801,4923,0.36900000
1660321854.320801,16:30:54.320801,4921,0.66900000
1660321866.972801,16:31:06.972801,4919,0.90300000
1660321879.237801,16:31:19.237801,4917,0.84600000
1660321891.378801,16:31:31.378801,4915,0.57400000
1660321903.657801,16:31:43.657801,4913,0.25500000
1660321916.691801,16:31:56.691801,4911,0.71900000
1660321929.170801,16:32:09.170801,4909,0.82700000
1660321941.600801,16:32:21.600801,4907,0.91300000
1660321953.754801,16:32:33.754801,4905,0.74200000
1660321966.096801,16:32:46.096801,4903,0.65200000
1660321978.278801,16:32:58.278801,4901,0.21700000
1660321991.234801,16:33:11.234801,4899,0.60700000
1660322003.390801,16:33:23.390801,4897,0.40100000
1660322015.535801,16:33:35.535801,4895,0.02100000
1660322028.771801,16:33:48.771801,4893,0.53500000
1660322040.897801,16:34:00.897801,4891,0.37000000
1660322053.666801,16:34:13.666801,4889,0.61700000
1660322065.611801,16:34:25.611801,4887,0.20000000
1660322078.497801,16:34:38.497801,4885,0.80000000
1660322091.107801,16:34:51.107801,4883,0.94500000
1660322103.583801,16:35:03.583801,4881,0.97300000
1660322115.925801,16:35:15.925801,4879,0.77800000
1660322128.268801,16:35:28.268801,4877,0.72000000
1660322140.649801,16:35:40.649801,4875,0.65000000
1660322152.894801,16:35:52.894801,4873,0.27200000
1660322166.047801,16:36:06.047801,4871,0.80000000
1660322178.518801,16:36:18.518801,4869,0.97000000
1660322190.700801,16:36:30.700801,4867,0.67300000
1660322203.195801,16:36:43.195801,4865,0.75400000
1660322215.826801,16:36:55.826801,4863,0.99700000
1660322227.928801,16:37:07.928801,4861,0.72400000
1660322240.572801,16:37:20.572801,4859,0.75700000
1660322252.468801,16:37:32.468801,4857,0.28400000
1660322265.230801,16:37:45.230801,4855,0.60200000
